October 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 128 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
ID-005,"Bannock County",49.1,119,3.5,45.6
ID-007,"Bear Lake County",44.2,109,2.9,41.3
ID-009,"Benewah County",51.9,127,6.5,45.4
ID-011,"Bingham County",48.2,111,3.1,45.1
ID-013,"Blaine County",47.1,116,3.8,43.3
ID-015,"Boise County",48.3,117,3.6,44.7
ID-017,"Bonner County",48.8,127,5.8,43
ID-019,"Bonneville County",46.5,117,3.6,42.9
ID-021,"Boundary County",46.8,128,6.1,40.7
ID-023,"Butte County",45.6,111,2.9,42.7
ID-025,"Camas County",47.6,124,5.1,42.5
ID-027,"Canyon County",54.8,116,3.3,51.5
ID-029,"Caribou County",45.6,106,2.9,42.7
ID-031,"Cassia County",49.9,113,3.4,46.5
ID-033,"Clark County",44.1,106,3.1,41
ID-035,"Clearwater County",49.4,125,5.4,44
ID-037,"Custer County",42.8,115,3.6,39.2
ID-039,"Elmore County",51.5,119,4.0,47.5
ID-041,"Franklin County",48.3,118,3.6,44.7
ID-043,"Fremont County",43.9,107,2.9,41
ID-045,"Gem County",53.2,116,3.6,49.6
ID-047,"Gooding County",53.5,120,4.2,49.3
ID-049,"Idaho County",46.0,122,3.8,42.2
ID-051,"Jefferson County",46.8,106,2.7,44.1
ID-053,"Jerome County",52.1,116,3.4,48.7
ID-055,"Kootenai County",52.2,128,7.0,45.2
ID-057,"Latah County",52.3,126,6.1,46.2
ID-059,"Lemhi County",44.1,122,4.3,39.8
ID-061,"Lewis County",50.7,123,4.5,46.2
ID-063,"Lincoln County",51.1,119,4.1,47
ID-065,"Madison County",47.2,114,3.5,43.7
ID-067,"Minidoka County",49.9,114,3.2,46.7
ID-069,"Nez Perce County",54.0,124,5.1,48.9
ID-071,"Oneida County",50.3,119,4.0,46.3
ID-073,"Owyhee County",51.4,117,3.4,48
ID-075,"Payette County",54.6,120,3.7,50.9
ID-077,"Power County",48.8,109,2.6,46.2
ID-079,"Shoshone County",48.5,125,5.7,42.8
ID-081,"Teton County",43.2,97,2.2,41
ID-083,"Twin Falls County",51.2,112,3.2,48
ID-085,"Valley County",44.1,121,4.0,40.1
ID-087,"Washington County",53.8,125,5.3,48.5
IL-001,"Adams County",53.6,33,-1.9,55.5
IL-003,"Alexander County",57.9,48,-0.9,58.8
IL-005,"Bond County",54.8,32,-1.8,56.6
IL-007,"Boone County",50.3,53,-0.7,51
IL-009,"Brown County",52.9,28,-2.3,55.2
IL-011,"Bureau County",51.1,45,-1.4,52.5
IL-013,"Calhoun County",54.3,30,-2.2,56.5
IL-015,"Carroll County",50.2,49,-0.8,51
IL-017,"Cass County",52.3,22,-2.9,55.2
IL-019,"Champaign County",52.7,44,-1.3,54
IL-021,"Christian County",53.7,38,-1.6,55.3
IL-023,"Clark County",54.5,48,-0.8,55.3
IL-025,"Clay County",55.4,49,-0.9,56.3
IL-027,"Clinton County",55.6,39,-1.5,57.1
IL-029,"Coles County",54.0,48,-1.0,55
IL-031,"Cook County",52.5,60,-0.1,52.6
IL-033,"Crawford County",55.0,42,-1.1,56.1
IL-035,"Cumberland County",54.6,49,-0.9,55.5
IL-037,"DeKalb County",50.6,48,-0.9,51.5
IL-039,"De Witt County",52.9,45,-1.0,53.9
IL-041,"Douglas County",53.6,48,-0.9,54.5
IL-043,"DuPage County",52.0,57,-0.1,52.1
IL-045,"Edgar County",53.4,40,-1.2,54.6
IL-047,"Edwards County",56.3,48,-0.8,57.1
IL-049,"Effingham County",54.6,42,-1.1,55.7
IL-051,"Fayette County",54.7,38,-1.4,56.1
IL-053,"Ford County",52.4,46,-0.9,53.3
IL-055,"Franklin County",56.0,39,-1.4,57.4
IL-057,"Fulton County",52.8,38,-1.8,54.6
IL-059,"Gallatin County",56.6,36,-1.6,58.2
IL-061,"Greene County",53.6,24,-2.7,56.3
IL-063,"Grundy County",52.3,55,-0.5,52.8
IL-065,"Hamilton County",56.0,43,-1.4,57.4
IL-067,"Hancock County",52.8,31,-2.2,55
IL-069,"Hardin County",57.0,37,-1.5,58.5
IL-071,"Henderson County",52.1,38,-2.0,54.1
IL-073,"Henry County",51.6,46,-1.2,52.8
IL-075,"Iroquois County",52.6,51,-0.5,53.1
IL-077,"Jackson County",56.1,40,-1.4,57.5
IL-079,"Jasper County",55.1,49,-0.9,56
IL-081,"Jefferson County",55.8,39,-1.4,57.2
IL-083,"Jersey County",54.5,29,-2.3,56.8
IL-085,"Jo Daviess County",49.6,48,-1.0,50.6
IL-087,"Johnson County",56.8,37,-1.3,58.1
IL-089,"Kane County",51.0,52,-0.6,51.6
IL-091,"Kankakee County",52.5,55,-0.2,52.7
IL-093,"Kendall County",51.8,52,-0.7,52.5
IL-095,"Knox County",51.6,42,-1.7,53.3
IL-097,"Lake County",51.1,56,-0.6,51.7
IL-099,"LaSalle County",51.2,42,-1.4,52.6
IL-101,"Lawrence County",55.5,43,-1.2,56.7
IL-103,"Lee County",50.9,50,-0.8,51.7
IL-105,"Livingston County",52.8,59,-0.2,53
IL-107,"Logan County",52.9,35,-1.7,54.6
IL-109,"McDonough County",52.1,30,-2.3,54.4
IL-111,"McHenry County",50.4,55,-0.6,51
IL-113,"McLean County",52.8,52,-0.4,53.2
IL-115,"Macon County",53.4,39,-1.3,54.7
IL-117,"Macoupin County",53.6,26,-2.4,56
IL-119,"Madison County",55.2,32,-2.1,57.3
IL-121,"Marion County",55.4,43,-1.2,56.6
IL-123,"Marshall County",52.1,45,-1.2,53.3
IL-125,"Mason County",53.0,30,-2.1,55.1
IL-127,"Massac County",58.0,48,-0.8,58.8
IL-129,"Menard County",52.4,22,-2.7,55.1
IL-131,"Mercer County",51.8,41,-1.6,53.4
IL-133,"Monroe County",56.4,38,-1.3,57.7
IL-135,"Montgomery County",53.9,33,-1.9,55.8
IL-137,"Morgan County",52.5,24,-2.7,55.2
IL-139,"Moultrie County",53.6,42,-1.3,54.9
IL-141,"Ogle County",50.5,49,-0.7,51.2
IL-143,"Peoria County",53.2,51,-0.6,53.8
IL-145,"Perry County",56.0,39,-1.3,57.3
IL-147,"Piatt County",53.2,47,-1.0,54.2
IL-149,"Pike County",53.7,31,-2.1,55.8
IL-151,"Pope County",57.0,39,-1.4,58.4
IL-153,"Pulaski County",58.0,48,-0.9,58.9
IL-155,"Putnam County",51.4,38,-1.9,53.3
IL-157,"Randolph County",55.6,33,-1.8,57.4
IL-159,"Richland County",55.7,49,-0.9,56.6
IL-161,"Rock Island County",52.1,51,-0.9,53
IL-163,"St. Clair County",55.8,33,-1.9,57.7
IL-165,"Saline County",56.1,35,-1.8,57.9
IL-167,"Sangamon County",52.7,25,-2.5,55.2
IL-169,"Schuyler County",52.6,27,-2.3,54.9
IL-171,"Scott County",52.9,24,-2.8,55.7
IL-173,"Shelby County",54.1,38,-1.3,55.4
IL-175,"Stark County",51.6,45,-1.4,53
IL-177,"Stephenson County",49.8,52,-0.6,50.4
IL-179,"Tazewell County",53.2,47,-0.8,54
IL-181,"Union County",56.8,45,-1.1,57.9
IL-183,"Vermilion County",52.7,40,-1.3,54
IL-185,"Wabash County",56.1,45,-1.1,57.2
IL-187,"Warren County",51.3,36,-2.1,53.4
IL-189,"Washington County",55.8,39,-1.4,57.2
IL-191,"Wayne County",56.1,48,-0.8,56.9
IL-193,"White County",56.5,44,-1.2,57.7
IL-195,"Whiteside County",51.3,48,-0.8,52.1
IL-197,"Will County",52.3,54,-0.5,52.8
IL-199,"Williamson County",56.0,36,-1.6,57.6
IL-201,"Winnebago County",50.3,50,-0.8,51.1
IL-203,"Woodford County",52.6,50,-0.5,53.1
IN-001,"Adams County",52.1,56,-0.3,52.4
IN-003,"Allen County",52.0,61,-0.2,52.2
IN-005,"Bartholomew County",54.1,41,-0.9,55
IN-007,"Benton County",52.4,53,-0.5,52.9
IN-009,"Blackford County",52.4,44,-0.7,53.1
IN-011,"Boone County",52.1,50,-0.7,52.8
IN-013,"Brown County",53.1,38,-1.3,54.4
IN-015,"Carroll County",51.3,31,-1.8,53.1
IN-017,"Cass County",51.1,35,-1.6,52.7
IN-019,"Clark County",55.0,41,-1.0,56
IN-021,"Clay County",53.4,39,-1.3,54.7
IN-023,"Clinton County",51.7,39,-1.2,52.9
IN-025,"Crawford County",53.5,21,-2.7,56.2
IN-027,"Daviess County",54.9,43,-1.0,55.9
IN-029,"Dearborn County",53.7,38,-1.1,54.8
IN-031,"Decatur County",53.4,36,-1.1,54.5
IN-033,"DeKalb County",51.2,59,-0.3,51.5
IN-035,"Delaware County",52.8,46,-0.5,53.3
IN-037,"Dubois County",54.2,28,-2.0,56.2
IN-039,"Elkhart County",51.8,68,0.5,51.3
IN-041,"Fayette County",51.9,34,-1.5,53.4
IN-043,"Floyd County",55.2,42,-0.9,56.1
IN-045,"Fountain County",52.6,43,-1.1,53.7
IN-047,"Franklin County",52.3,32,-1.7,54
IN-049,"Fulton County",51.3,50,-0.7,52
IN-051,"Gibson County",56.2,46,-1.0,57.2
IN-053,"Grant County",52.7,49,-0.5,53.2
IN-055,"Greene County",53.4,36,-1.5,54.9
IN-057,"Hamilton County",52.1,37,-1.3,53.4
IN-059,"Hancock County",52.8,38,-1.0,53.8
IN-061,"Harrison County",54.8,33,-1.5,56.3
IN-063,"Hendricks County",52.5,47,-0.9,53.4
IN-065,"Henry County",51.9,38,-1.0,52.9
IN-067,"Howard County",51.6,37,-1.5,53.1
IN-069,"Huntington County",51.7,44,-0.9,52.6
IN-071,"Jackson County",53.9,36,-1.3,55.2
IN-073,"Jasper County",52.1,55,-0.4,52.5
IN-075,"Jay County",51.9,43,-0.9,52.8
IN-077,"Jefferson County",54.5,43,-1.0,55.5
IN-079,"Jennings County",54.1,36,-1.2,55.3
IN-081,"Johnson County",53.5,47,-0.6,54.1
IN-083,"Knox County",55.4,45,-1.0,56.4
IN-085,"Kosciusko County",51.8,66,0.1,51.7
IN-087,"LaGrange County",51.4,66,0.2,51.2
IN-089,"Lake County",52.2,55,-0.4,52.6
IN-091,"LaPorte County",51.7,57,-0.4,52.1
IN-093,"Lawrence County",53.3,31,-1.6,54.9
IN-095,"Madison County",53.0,45,-0.6,53.6
IN-097,"Marion County",53.0,40,-0.9,53.9
IN-099,"Marshall County",51.5,61,0.0,51.5
IN-101,"Martin County",54.2,36,-1.2,55.4
IN-103,"Miami County",51.6,42,-1.2,52.8
IN-105,"Monroe County",52.4,30,-1.9,54.3
IN-107,"Montgomery County",52.5,50,-0.7,53.2
IN-109,"Morgan County",52.6,33,-1.5,54.1
IN-111,"Newton County",52.5,55,-0.2,52.7
IN-113,"Noble County",51.5,66,0.1,51.4
IN-115,"Ohio County",54.6,41,-0.8,55.4
IN-117,"Orange County",53.3,29,-2.2,55.5
IN-119,"Owen County",52.3,30,-2.1,54.4
IN-121,"Parke County",53.0,38,-1.3,54.3
IN-123,"Perry County",54.2,19,-2.9,57.1
IN-125,"Pike County",55.4,42,-1.1,56.5
IN-127,"Porter County",51.8,55,-0.6,52.4
IN-129,"Posey County",56.8,42,-1.3,58.1
IN-131,"Pulaski County",51.0,46,-1.2,52.2
IN-133,"Putnam County",52.4,39,-1.4,53.8
IN-135,"Randolph County",51.6,40,-0.9,52.5
IN-137,"Ripley County",53.2,33,-1.3,54.5
IN-139,"Rush County",52.8,38,-1.0,53.8
IN-141,"St. Joseph County",51.8,63,0.2,51.6
IN-143,"Scott County",54.5,40,-1.0,55.5
IN-145,"Shelby County",54.0,50,-0.4,54.4
IN-147,"Spencer County",55.2,25,-2.3,57.5
IN-149,"Starke County",51.3,51,-0.7,52
IN-151,"Steuben County",50.7,60,-0.2,50.9
IN-153,"Sullivan County",54.6,43,-0.9,55.5
IN-155,"Switzerland County",54.9,43,-0.7,55.6
IN-157,"Tippecanoe County",52.3,47,-1.0,53.3
IN-159,"Tipton County",52.0,41,-1.1,53.1
IN-161,"Union County",51.7,32,-1.5,53.2
IN-163,"Vanderburgh County",56.8,43,-1.1,57.9
IN-165,"Vermillion County",53.1,38,-1.4,54.5
IN-167,"Vigo County",54.3,48,-0.8,55.1
IN-169,"Wabash County",51.8,44,-0.9,52.7
IN-171,"Warren County",52.4,44,-1.1,53.5
IN-173,"Warrick County",55.7,36,-1.6,57.3
IN-175,"Washington County",53.7,34,-1.4,55.1
IN-177,"Wayne County",51.4,33,-1.3,52.7
IN-179,"Wells County",51.9,49,-0.6,52.5
IN-181,"White County",51.7,47,-1.0,52.7
IN-183,"Whitley County",51.6,57,-0.3,51.9
IA-001,"Adair County",50.4,38,-1.9,52.3
IA-003,"Adams County",51.3,45,-1.4,52.7
IA-005,"Allamakee County",48.4,50,-1.2,49.6
IA-007,"Appanoose County",51.8,30,-2.2,54
IA-009,"Audubon County",50.3,51,-1.1,51.4
IA-011,"Benton County",49.6,41,-1.7,51.3
IA-013,"Black Hawk County",50.0,56,-0.7,50.7
IA-015,"Boone County",50.7,50,-1.1,51.8
IA-017,"Bremer County",49.1,56,-0.8,49.9
IA-019,"Buchanan County",48.9,47,-1.3,50.2
IA-021,"Buena Vista County",49.8,63,-0.2,50
IA-023,"Butler County",49.2,49,-1.0,50.2
IA-025,"Calhoun County",50.3,57,-0.5,50.8
IA-027,"Carroll County",50.8,64,-0.2,51
IA-029,"Cass County",51.1,46,-1.2,52.3
IA-031,"Cedar County",49.8,34,-2.1,51.9
IA-033,"Cerro Gordo County",48.7,56,-0.7,49.4
IA-035,"Cherokee County",49.8,63,-0.2,50
IA-037,"Chickasaw County",48.2,54,-1.0,49.2
IA-039,"Clarke County",52.1,50,-1.3,53.4
IA-041,"Clay County",49.5,69,0.3,49.2
IA-043,"Clayton County",48.3,40,-1.8,50.1
IA-045,"Clinton County",51.2,50,-0.8,52
IA-047,"Crawford County",51.1,67,0.2,50.9
IA-049,"Dallas County",51.6,49,-1.2,52.8
IA-051,"Davis County",51.8,31,-2.2,54
IA-053,"Decatur County",53.2,61,-0.5,53.7
IA-055,"Delaware County",48.4,40,-1.8,50.2
IA-057,"Des Moines County",52.1,37,-1.9,54
IA-059,"Dickinson County",49.1,72,0.6,48.5
IA-061,"Dubuque County",49.0,42,-1.8,50.8
IA-063,"Emmet County",48.5,64,0.0,48.5
IA-065,"Fayette County",48.0,46,-1.3,49.3
IA-067,"Floyd County",48.5,49,-1.1,49.6
IA-069,"Franklin County",49.1,54,-0.7,49.8
IA-071,"Fremont County",53.4,49,-0.8,54.2
IA-073,"Greene County",50.7,53,-0.9,51.6
IA-075,"Grundy County",49.7,48,-1.0,50.7
IA-077,"Guthrie County",50.7,47,-1.4,52.1
IA-079,"Hamilton County",49.4,47,-1.4,50.8
IA-081,"Hancock County",48.5,51,-1.0,49.5
IA-083,"Hardin County",49.8,54,-0.8,50.6
IA-085,"Harrison County",52.3,64,0.1,52.2
IA-087,"Henry County",51.8,36,-1.9,53.7
IA-089,"Howard County",47.3,57,-0.7,48
IA-091,"Humboldt County",49.1,47,-1.3,50.4
IA-093,"Ida County",50.5,62,0.0,50.5
IA-095,"Iowa County",50.0,37,-2.1,52.1
IA-097,"Jackson County",50.1,44,-1.3,51.4
IA-099,"Jasper County",51.2,43,-1.4,52.6
IA-101,"Jefferson County",51.3,33,-2.2,53.5
IA-103,"Johnson County",49.8,30,-2.4,52.2
IA-105,"Jones County",49.7,44,-1.3,51
IA-107,"Keokuk County",50.9,37,-1.8,52.7
IA-109,"Kossuth County",48.8,58,-0.5,49.3
IA-111,"Lee County",52.7,36,-2.1,54.8
IA-113,"Linn County",49.6,41,-1.4,51
IA-115,"Louisa County",51.8,41,-1.7,53.5
IA-117,"Lucas County",51.2,30,-2.4,53.6
IA-119,"Lyon County",49.4,71,0.5,48.9
IA-121,"Madison County",51.3,39,-1.8,53.1
IA-123,"Mahaska County",51.4,38,-1.7,53.1
IA-125,"Marion County",51.3,31,-2.4,53.7
IA-127,"Marshall County",50.4,46,-1.1,51.5
IA-129,"Mills County",53.0,55,-0.6,53.6
IA-131,"Mitchell County",47.8,52,-0.9,48.7
IA-133,"Monona County",51.6,61,0.0,51.6
IA-135,"Monroe County",51.6,30,-2.3,53.9
IA-137,"Montgomery County",52.2,53,-0.9,53.1
IA-139,"Muscatine County",50.6,32,-2.4,53
IA-141,"O'Brien County",49.6,68,0.2,49.4
IA-143,"Osceola County",48.8,68,0.2,48.6
IA-145,"Page County",52.8,50,-0.9,53.7
IA-147,"Palo Alto County",49.0,59,-0.3,49.3
IA-149,"Plymouth County",51.0,77,0.8,50.2
IA-151,"Pocahontas County",49.1,50,-1.2,50.3
IA-153,"Polk County",52.0,51,-1.1,53.1
IA-155,"Pottawattamie County",52.4,60,-0.4,52.8
IA-157,"Poweshiek County",50.4,40,-1.6,52
IA-159,"Ringgold County",52.6,57,-0.7,53.3
IA-161,"Sac County",50.7,68,0.2,50.5
IA-163,"Scott County",52.0,52,-0.6,52.6
IA-165,"Shelby County",51.2,63,-0.4,51.6
IA-167,"Sioux County",50.1,71,0.4,49.7
IA-169,"Story County",50.7,48,-1.0,51.7
IA-171,"Tama County",49.9,42,-1.4,51.3
IA-173,"Taylor County",52.4,56,-0.8,53.2
IA-175,"Union County",51.3,46,-1.5,52.8
IA-177,"Van Buren County",51.4,24,-2.9,54.3
IA-179,"Wapello County",52.0,38,-1.7,53.7
IA-181,"Warren County",51.8,32,-2.0,53.8
IA-183,"Washington County",50.7,33,-2.1,52.8
IA-185,"Wayne County",51.8,35,-1.9,53.7
IA-187,"Webster County",49.6,48,-1.3,50.9
IA-189,"Winnebago County",48.2,53,-0.8,49
IA-191,"Winneshiek County",48.2,63,-0.2,48.4
IA-193,"Woodbury County",51.0,60,0.0,51
IA-195,"Worth County",48.4,59,-0.5,48.9
IA-197,"Wright County",48.8,47,-1.3,50.1
KS-001,"Allen County",58.6,63,-0.3,58.9
KS-003,"Anderson County",57.2,49,-1.0,58.2
KS-005,"Atchison County",55.9,62,-0.2,56.1
KS-007,"Barber County",60.6,100,1.8,58.8
KS-009,"Barton County",57.3,76,0.5,56.8
KS-011,"Bourbon County",58.6,57,-0.4,59
KS-013,"Brown County",55.1,58,-0.3,55.4
KS-015,"Butler County",59.8,92,1.5,58.3
KS-017,"Chase County",57.3,59,-0.1,57.4
KS-019,"Chautauqua County",60.5,86,0.8,59.7
KS-021,"Cherokee County",60.1,72,0.1,60
KS-023,"Cheyenne County",55.1,110,2.7,52.4
KS-025,"Clark County",60.0,93,1.5,58.5
KS-027,"Clay County",57.2,76,0.8,56.4
KS-029,"Cloud County",57.2,82,1.2,56
KS-031,"Coffey County",58.4,71,0.4,58
KS-033,"Comanche County",60.3,97,1.9,58.4
KS-035,"Cowley County",60.8,92,1.5,59.3
KS-037,"Crawford County",59.5,67,0.1,59.4
KS-039,"Decatur County",55.6,104,2.3,53.3
KS-041,"Dickinson County",57.8,73,0.7,57.1
KS-043,"Doniphan County",54.9,47,-1.3,56.2
KS-045,"Douglas County",58.0,72,0.6,57.4
KS-047,"Edwards County",59.0,98,2.0,57
KS-049,"Elk County",59.8,87,0.8,59
KS-051,"Ellis County",56.8,78,0.9,55.9
KS-053,"Ellsworth County",58.5,89,1.5,57
KS-055,"Finney County",57.2,95,1.9,55.3
KS-057,"Ford County",58.7,97,1.9,56.8
KS-059,"Franklin County",57.6,62,-0.1,57.7
KS-061,"Geary County",57.2,68,0.4,56.8
KS-063,"Gove County",57.2,103,2.4,54.8
KS-065,"Graham County",56.4,84,1.5,54.9
KS-067,"Grant County",57.4,94,1.3,56.1
KS-069,"Gray County",57.6,90,1.6,56
KS-071,"Greeley County",54.9,92,1.5,53.4
KS-073,"Greenwood County",59.2,87,1.0,58.2
KS-075,"Hamilton County",56.0,84,1.0,55
KS-077,"Harper County",61.2,97,1.7,59.5
KS-079,"Harvey County",59.7,92,1.6,58.1
KS-081,"Haskell County",57.5,90,1.4,56.1
KS-083,"Hodgeman County",58.4,92,1.8,56.6
KS-085,"Jackson County",55.8,62,-0.1,55.9
KS-087,"Jefferson County",57.4,73,0.7,56.7
KS-089,"Jewell County",56.0,86,1.3,54.7
KS-091,"Johnson County",58.1,81,0.8,57.3
KS-093,"Kearny County",56.7,95,1.7,55
KS-095,"Kingman County",60.1,94,1.6,58.5
KS-097,"Kiowa County",59.6,101,2.1,57.5
KS-099,"Labette County",60.3,73,0.1,60.2
KS-101,"Lane County",57.2,99,2.2,55
KS-103,"Leavenworth County",58.0,85,1.0,57
KS-105,"Lincoln County",57.9,89,1.5,56.4
KS-107,"Linn County",57.1,47,-1.3,58.4
KS-109,"Logan County",57.1,114,3.0,54.1
KS-111,"Lyon County",58.5,88,1.3,57.2
KS-113,"McPherson County",58.8,83,1.4,57.4
KS-115,"Marion County",58.2,74,0.8,57.4
KS-117,"Marshall County",55.0,59,-0.2,55.2
KS-119,"Meade County",59.4,93,1.6,57.8
KS-121,"Miami County",57.6,64,-0.1,57.7
KS-123,"Mitchell County",56.7,80,1.0,55.7
KS-125,"Montgomery County",60.6,76,0.3,60.3
KS-127,"Morris County",56.8,67,0.2,56.6
KS-129,"Morton County",58.0,95,1.5,56.5
KS-131,"Nemaha County",54.4,53,-0.7,55.1
KS-133,"Neosho County",59.9,81,0.3,59.6
KS-135,"Ness County",57.5,85,1.3,56.2
KS-137,"Norton County",55.3,89,1.5,53.8
KS-139,"Osage County",58.4,85,1.2,57.2
KS-141,"Osborne County",56.8,86,1.3,55.5
KS-143,"Ottawa County",57.9,84,1.3,56.6
KS-145,"Pawnee County",57.8,81,1.0,56.8
KS-147,"Phillips County",55.4,75,0.8,54.6
KS-149,"Pottawatomie County",56.2,66,0.0,56.2
KS-151,"Pratt County",59.7,102,2.1,57.6
KS-153,"Rawlins County",55.2,108,2.3,52.9
KS-155,"Reno County",58.9,79,1.0,57.9
KS-157,"Republic County",56.1,83,1.2,54.9
KS-159,"Rice County",58.1,79,0.8,57.3
KS-161,"Riley County",56.9,70,0.5,56.4
KS-163,"Rooks County",56.4,79,1.0,55.4
KS-165,"Rush County",56.9,74,0.5,56.4
KS-167,"Russell County",57.8,92,1.5,56.3
KS-169,"Saline County",58.6,85,1.3,57.3
KS-171,"Scott County",56.9,103,2.4,54.5
KS-173,"Sedgwick County",60.6,95,1.7,58.9
KS-175,"Seward County",59.0,97,1.8,57.2
KS-177,"Shawnee County",58.0,82,1.1,56.9
KS-179,"Sheridan County",56.3,105,2.4,53.9
KS-181,"Sherman County",56.1,117,3.8,52.3
KS-183,"Smith County",55.6,80,0.8,54.8
KS-185,"Stafford County",58.0,79,0.8,57.2
KS-187,"Stanton County",57.1,90,1.2,55.9
KS-189,"Stevens County",58.4,96,1.6,56.8
KS-191,"Sumner County",61.1,92,1.5,59.6
KS-193,"Thomas County",56.0,112,2.9,53.1
KS-195,"Trego County",57.0,87,1.5,55.5
KS-197,"Wabaunsee County",57.6,78,0.9,56.7
KS-199,"Wallace County",56.4,114,3.2,53.2
KS-201,"Washington County",56.0,77,0.8,55.2
KS-203,"Wichita County",56.0,102,1.9,54.1
KS-205,"Wilson County",60.0,77,0.3,59.7
KS-207,"Woodson County",59.1,77,0.3,58.8
KS-209,"Wyandotte County",58.2,85,1.0,57.2
KY-001,"Adair County",55.2,30,-1.8,57
KY-003,"Allen County",56.4,21,-2.3,58.7
KY-005,"Anderson County",55.1,36,-1.3,56.4
KY-007,"Ballard County",58.5,53,-0.6,59.1
KY-009,"Barren County",56.5,33,-1.7,58.2
KY-011,"Bath County",53.9,29,-1.9,55.8
KY-013,"Bell County",51.9,11,-3.8,55.7
KY-015,"Boone County",54.8,42,-0.7,55.5
KY-017,"Bourbon County",54.0,30,-1.7,55.7
KY-019,"Boyd County",53.6,30,-1.9,55.5
KY-021,"Boyle County",55.1,34,-1.4,56.5
KY-023,"Bracken County",53.2,28,-2.0,55.2
KY-025,"Breathitt County",54.7,32,-2.2,56.9
KY-027,"Breckinridge County",55.0,27,-2.1,57.1
KY-029,"Bullitt County",56.1,43,-0.9,57
KY-031,"Butler County",57.4,48,-0.9,58.3
KY-033,"Caldwell County",57.1,36,-1.7,58.8
KY-035,"Calloway County",57.5,29,-1.9,59.4
KY-037,"Campbell County",54.4,38,-1.2,55.6
KY-039,"Carlisle County",58.5,49,-0.8,59.3
KY-041,"Carroll County",55.2,43,-0.9,56.1
KY-043,"Carter County",52.8,27,-2.0,54.8
KY-045,"Casey County",54.5,31,-1.8,56.3
KY-047,"Christian County",57.2,35,-1.6,58.8
KY-049,"Clark County",54.5,29,-1.7,56.2
KY-051,"Clay County",53.4,18,-3.1,56.5
KY-053,"Clinton County",55.0,29,-2.1,57.1
KY-055,"Crittenden County",57.1,36,-1.6,58.7
KY-057,"Cumberland County",55.8,30,-2.0,57.8
KY-059,"Daviess County",56.0,29,-2.0,58
KY-061,"Edmonson County",56.9,41,-1.2,58.1
KY-063,"Elliott County",52.9,26,-2.2,55.1
KY-065,"Estill County",54.8,27,-2.2,57
KY-067,"Fayette County",54.8,38,-1.3,56.1
KY-069,"Fleming County",53.2,29,-2.0,55.2
KY-071,"Floyd County",53.7,20,-3.2,56.9
KY-073,"Franklin County",55.0,40,-1.2,56.2
KY-075,"Fulton County",58.4,38,-1.5,59.9
KY-077,"Gallatin County",55.3,43,-0.7,56
KY-079,"Garrard County",55.3,34,-1.5,56.8
KY-081,"Grant County",54.6,40,-1.1,55.7
KY-083,"Graves County",58.1,42,-1.2,59.3
KY-085,"Grayson County",56.0,39,-1.3,57.3
KY-087,"Green County",55.9,36,-1.5,57.4
KY-089,"Greenup County",52.7,26,-2.1,54.8
KY-091,"Hancock County",54.9,18,-2.8,57.7
KY-093,"Hardin County",55.6,37,-1.3,56.9
KY-095,"Harlan County",51.0,10,-4.0,55
KY-097,"Harrison County",53.9,31,-1.7,55.6
KY-099,"Hart County",56.3,39,-1.3,57.6
KY-101,"Henderson County",56.7,37,-1.7,58.4
KY-103,"Henry County",54.8,42,-1.1,55.9
KY-105,"Hickman County",58.3,41,-1.2,59.5
KY-107,"Hopkins County",57.3,37,-1.4,58.7
KY-109,"Jackson County",53.7,27,-2.4,56.1
KY-111,"Jefferson County",56.0,43,-0.9,56.9
KY-113,"Jessamine County",55.3,39,-1.2,56.5
KY-115,"Johnson County",53.4,25,-2.7,56.1
KY-117,"Kenton County",54.6,41,-0.9,55.5
KY-119,"Knott County",53.2,19,-3.1,56.3
KY-121,"Knox County",52.6,13,-3.6,56.2
KY-123,"Larue County",55.7,37,-1.3,57
KY-125,"Laurel County",53.4,19,-2.8,56.2
KY-127,"Lawrence County",53.4,28,-2.3,55.7
KY-129,"Lee County",54.6,26,-2.4,57
KY-131,"Leslie County",52.9,15,-3.3,56.2
KY-133,"Letcher County",51.6,10,-4.0,55.6
KY-135,"Lewis County",52.5,24,-2.2,54.7
KY-137,"Lincoln County",54.6,31,-1.7,56.3
KY-139,"Livingston County",57.8,41,-1.2,59
KY-141,"Logan County",57.0,34,-1.7,58.7
KY-143,"Lyon County",57.6,37,-1.5,59.1
KY-145,"McCracken County",58.5,53,-0.6,59.1
KY-147,"McCreary County",52.7,15,-3.3,56
KY-149,"McLean County",57.1,40,-1.3,58.4
KY-151,"Madison County",55.1,30,-1.8,56.9
KY-153,"Magoffin County",53.7,25,-2.5,56.2
KY-155,"Marion County",55.3,32,-1.5,56.8
KY-157,"Marshall County",58.1,40,-1.3,59.4
KY-159,"Martin County",53.6,23,-3.0,56.6
KY-161,"Mason County",52.6,23,-2.3,54.9
KY-163,"Meade County",54.9,27,-1.9,56.8
KY-165,"Menifee County",53.6,27,-2.2,55.8
KY-167,"Mercer County",55.4,38,-1.1,56.5
KY-169,"Metcalfe County",55.6,30,-1.7,57.3
KY-171,"Monroe County",55.5,21,-2.5,58
