April 2023 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 129 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
ID-033,"Clark County",34.8,23,-2.94,37.7
ID-035,"Clearwater County",41.2,66,-0.163,41.4
ID-037,"Custer County",33,27,-2.115,35.1
ID-039,"Elmore County",42.4,35,-1.823,44.2
ID-041,"Franklin County",37.7,16,-3.617,41.3
ID-043,"Fremont County",33.3,14,-4.054,37.4
ID-045,"Gem County",44.3,15,-3.115,47.4
ID-047,"Gooding County",46.3,63,-0.19,46.5
ID-049,"Idaho County",38.1,47,-0.91,39
ID-051,"Jefferson County",38.2,10,-4.392,42.6
ID-053,"Jerome County",45.7,53,-0.655,46.4
ID-055,"Kootenai County",41.6,33,-1.755,43.4
ID-057,"Latah County",43.5,53,-0.541,44
ID-059,"Lemhi County",34.8,34,-1.878,36.7
ID-061,"Lewis County",42.5,52,-0.612,43.1
ID-063,"Lincoln County",44.1,60,-0.305,44.4
ID-065,"Madison County",36.5,11,-4.28,40.8
ID-067,"Minidoka County",42.4,36,-1.825,44.2
ID-069,"Nez Perce County",46.3,57,-0.404,46.7
ID-071,"Oneida County",39.9,24,-2.867,42.8
ID-073,"Owyhee County",42.3,33,-2.053,44.4
ID-075,"Payette County",48,30,-2.243,50.2
ID-077,"Power County",40.2,23,-2.931,43.1
ID-079,"Shoshone County",39.3,53,-0.75,40.1
ID-081,"Teton County",32.2,9,-4.71,36.9
ID-083,"Twin Falls County",42.6,34,-2.105,44.7
ID-085,"Valley County",34.3,34,-1.743,36
ID-087,"Washington County",43.2,20,-2.695,45.9
IL-001,"Adams County",54.2,93,1.842,52.4
IL-003,"Alexander County",58.5,87,1.584,56.9
IL-005,"Bond County",56,94,2.269,53.7
IL-007,"Boone County",49,92,2.022,47
IL-009,"Brown County",53.9,89,1.759,52.1
IL-011,"Bureau County",50.8,92,1.8,49
IL-013,"Calhoun County",55.6,89,1.748,53.9
IL-015,"Carroll County",49.5,91,1.875,47.6
IL-017,"Cass County",54.4,93,2.023,52.4
IL-019,"Champaign County",52.4,90,1.936,50.5
IL-021,"Christian County",54.4,92,2.162,52.2
IL-023,"Clark County",54,83,1.625,52.4
IL-025,"Clay County",55.4,86,1.683,53.7
IL-027,"Clinton County",56.4,93,1.951,54.4
IL-029,"Coles County",53.6,85,1.719,51.9
IL-031,"Cook County",50.8,106,3.298,47.5
IL-033,"Crawford County",54.7,81,1.368,53.3
IL-035,"Cumberland County",54.2,83,1.654,52.5
IL-037,"DeKalb County",49.4,92,2.001,47.4
IL-039,"De Witt County",53.1,98,2.457,50.6
IL-041,"Douglas County",53.2,90,1.916,51.3
IL-043,"DuPage County",50.2,100,2.587,47.6
IL-045,"Edgar County",52.8,81,1.289,51.5
IL-047,"Edwards County",56.3,81,1.532,54.8
IL-049,"Effingham County",54.6,86,1.608,53
IL-051,"Fayette County",55.2,91,1.913,53.3
IL-053,"Ford County",51.8,95,2.161,49.6
IL-055,"Franklin County",56.8,85,1.634,55.2
IL-057,"Fulton County",53.4,92,1.889,51.5
IL-059,"Gallatin County",57.2,76,1.059,56.1
IL-061,"Greene County",55.2,88,1.641,53.6
IL-063,"Grundy County",51.3,95,2.457,48.8
IL-065,"Hamilton County",56.5,80,1.245,55.3
IL-067,"Hancock County",53.4,90,1.638,51.8
IL-069,"Hardin County",57,70,0.734,56.3
IL-071,"Henderson County",52.6,94,1.825,50.8
IL-073,"Henry County",51.3,95,2.077,49.2
IL-075,"Iroquois County",51.7,95,2.281,49.4
IL-077,"Jackson County",57,86,1.529,55.5
IL-079,"Jasper County",54.8,83,1.511,53.3
IL-081,"Jefferson County",56.1,84,1.302,54.8
IL-083,"Jersey County",56.1,94,2.039,54.1
IL-085,"Jo Daviess County",48.6,88,1.506,47.1
IL-087,"Johnson County",57.2,79,1.239,56
IL-089,"Kane County",49.5,95,2.179,47.3
IL-091,"Kankakee County",51.4,96,2.559,48.8
IL-093,"Kendall County",50.2,87,1.784,48.4
IL-095,"Knox County",51.9,94,2.021,49.9
IL-097,"Lake County",49.7,110,3.544,46.2
IL-099,"LaSalle County",51,94,2.065,48.9
IL-101,"Lawrence County",55.3,77,1.164,54.1
IL-103,"Lee County",50,92,1.895,48.1
IL-105,"Livingston County",52.1,99,2.729,49.4
IL-107,"Logan County",53.9,95,2.337,51.6
IL-109,"McDonough County",53,93,1.731,51.3
IL-111,"McHenry County",49.2,101,2.751,46.4
IL-113,"McLean County",52.6,101,2.765,49.8
IL-115,"Macon County",53.6,93,2.178,51.4
IL-117,"Macoupin County",55.4,95,2.309,53.1
IL-119,"Madison County",56.4,93,1.954,54.4
IL-121,"Marion County",55.6,85,1.607,54
IL-123,"Marshall County",52.3,99,2.439,49.9
IL-125,"Mason County",54.3,94,2.145,52.2
IL-127,"Massac County",58.2,80,1.437,56.8
IL-129,"Menard County",54.3,95,2.184,52.1
IL-131,"Mercer County",51.6,91,1.632,50
IL-133,"Monroe County",57.4,92,1.976,55.4
IL-135,"Montgomery County",55,92,2.187,52.8
IL-137,"Morgan County",54.4,92,1.954,52.4
IL-139,"Moultrie County",53.4,87,1.728,51.7
IL-141,"Ogle County",49.3,89,1.714,47.6
IL-143,"Peoria County",53.2,99,2.687,50.5
IL-145,"Perry County",57,94,2.087,54.9
IL-147,"Piatt County",53,95,2.236,50.8
IL-149,"Pike County",54.6,89,1.732,52.9
IL-151,"Pope County",57,74,0.845,56.2
IL-153,"Pulaski County",58.7,88,1.846,56.9
IL-155,"Putnam County",51.8,95,2.014,49.8
IL-157,"Randolph County",56.9,86,1.694,55.2
IL-159,"Richland County",55.5,82,1.454,54
IL-161,"Rock Island County",51.6,95,2.114,49.5
IL-163,"St. Clair County",56.7,86,1.643,55.1
IL-165,"Saline County",56.7,73,0.955,55.7
IL-167,"Sangamon County",54.5,95,2.29,52.2
IL-169,"Schuyler County",53.8,93,1.766,52
IL-171,"Scott County",54.6,90,1.685,52.9
IL-173,"Shelby County",54.1,89,1.735,52.4
IL-175,"Stark County",51.8,95,2.241,49.6
IL-177,"Stephenson County",48.5,87,1.631,46.9
IL-179,"Tazewell County",53.6,101,2.67,50.9
IL-181,"Union County",57.4,85,1.372,56
IL-183,"Vermilion County",51.9,83,1.345,50.6
IL-185,"Wabash County",56.2,81,1.461,54.7
IL-187,"Warren County",52.2,97,2.064,50.1
IL-189,"Washington County",56.5,91,1.833,54.7
IL-191,"Wayne County",56,82,1.45,54.6
IL-193,"White County",57.1,84,1.514,55.6
IL-195,"Whiteside County",50.8,94,2.215,48.6
IL-197,"Will County",50.8,94,2.279,48.5
IL-199,"Williamson County",56.8,82,1.369,55.4
IL-201,"Winnebago County",49.1,89,1.77,47.3
IL-203,"Woodford County",52.7,102,2.893,49.8
IN-001,"Adams County",51.4,101,2.982,48.4
IN-003,"Allen County",50.8,99,2.626,48.2
IN-005,"Bartholomew County",54.4,94,2.021,52.4
IN-007,"Benton County",51.5,96,2.383,49.1
IN-009,"Blackford County",51.9,99,2.576,49.3
IN-011,"Boone County",51.9,101,2.532,49.4
IN-013,"Brown County",53.5,85,1.714,51.8
IN-015,"Carroll County",52,102,2.655,49.3
IN-017,"Cass County",51.4,101,2.511,48.9
IN-019,"Clark County",55.2,71,1.215,54
IN-021,"Clay County",53.7,86,1.972,51.7
IN-023,"Clinton County",52.1,103,2.835,49.3
IN-025,"Crawford County",54.3,62,0.152,54.1
IN-027,"Daviess County",55.1,85,1.766,53.3
IN-029,"Dearborn County",53.8,85,1.758,52
IN-031,"Decatur County",53.5,84,1.726,51.8
IN-033,"DeKalb County",50.4,106,3.041,47.4
IN-035,"Delaware County",52.4,102,2.745,49.7
IN-037,"Dubois County",54.7,69,0.681,54
IN-039,"Elkhart County",50.2,104,3.273,46.9
IN-041,"Fayette County",52.1,83,1.717,50.4
IN-043,"Floyd County",55.4,72,1.122,54.3
IN-045,"Fountain County",51.9,85,1.566,50.3
IN-047,"Franklin County",52.9,84,1.74,51.2
IN-049,"Fulton County",50.5,99,2.59,47.9
IN-051,"Gibson County",56.5,84,1.634,54.9
IN-053,"Grant County",52.1,102,2.594,49.5
IN-055,"Greene County",54.2,85,2.038,52.2
IN-057,"Hamilton County",52.6,103,2.603,50
IN-059,"Hancock County",52.5,93,1.872,50.6
IN-061,"Harrison County",55.4,71,1.033,54.4
IN-063,"Hendricks County",52.1,90,1.802,50.3
IN-065,"Henry County",52,98,2.364,49.6
IN-067,"Howard County",52.1,104,2.743,49.4
IN-069,"Huntington County",51.2,97,2.392,48.8
IN-071,"Jackson County",54.7,88,1.816,52.9
IN-073,"Jasper County",51,98,2.472,48.5
IN-075,"Jay County",51.3,96,2.431,48.9
IN-077,"Jefferson County",55.5,95,2.365,53.1
IN-079,"Jennings County",55.2,97,2.431,52.8
IN-081,"Johnson County",53.2,90,1.894,51.3
IN-083,"Knox County",55.3,79,1.433,53.9
IN-085,"Kosciusko County",50,94,2.393,47.6
IN-087,"LaGrange County",50.4,107,3.517,46.9
IN-089,"Lake County",50.7,102,2.856,47.8
IN-091,"LaPorte County",50.5,104,3.266,47.2
IN-093,"Lawrence County",53.8,78,1.175,52.6
IN-095,"Madison County",52.8,103,2.775,50
IN-097,"Marion County",52.7,94,1.88,50.8
IN-099,"Marshall County",50.2,103,3.047,47.2
IN-101,"Martin County",54.5,82,1.535,53
IN-103,"Miami County",51.3,99,2.307,49
IN-105,"Monroe County",53.3,83,1.623,51.7
IN-107,"Montgomery County",51.9,93,2.143,49.8
IN-109,"Morgan County",53,85,1.668,51.3
IN-111,"Newton County",51.2,97,2.416,48.8
IN-113,"Noble County",50,103,2.738,47.3
IN-115,"Ohio County",54.8,89,2.101,52.7
IN-117,"Orange County",53.8,67,0.482,53.3
IN-119,"Owen County",53.5,87,1.96,51.5
IN-121,"Parke County",52.4,80,1.335,51.1
IN-123,"Perry County",55.1,62,0.132,55
IN-125,"Pike County",55.7,82,1.531,54.2
IN-127,"Porter County",50.8,107,3.357,47.4
IN-129,"Posey County",57.4,82,1.401,56
IN-131,"Pulaski County",50.9,101,2.756,48.1
IN-133,"Putnam County",52.3,83,1.583,50.7
IN-135,"Randolph County",51.1,93,2.178,48.9
IN-137,"Ripley County",54,92,2.105,51.9
IN-139,"Rush County",52.3,83,1.587,50.7
IN-141,"St. Joseph County",50.1,104,3.224,46.9
IN-143,"Scott County",55.2,85,1.893,53.3
IN-145,"Shelby County",53.4,90,1.828,51.6
IN-147,"Spencer County",56.1,70,0.7,55.4
IN-149,"Starke County",50.9,105,3.29,47.6
IN-151,"Steuben County",50,108,3.457,46.5
IN-153,"Sullivan County",54.6,83,1.871,52.7
IN-155,"Switzerland County",55.4,95,2.332,53.1
IN-157,"Tippecanoe County",52.2,100,2.594,49.6
IN-159,"Tipton County",52.4,106,2.942,49.5
IN-161,"Union County",52.1,83,1.793,50.3
IN-163,"Vanderburgh County",57.3,82,1.497,55.8
IN-165,"Vermillion County",52.4,78,1.085,51.3
IN-167,"Vigo County",54,84,1.902,52.1
IN-169,"Wabash County",51.1,94,2.154,48.9
IN-171,"Warren County",51.7,88,1.774,49.9
IN-173,"Warrick County",56.6,82,1.427,55.2
IN-175,"Washington County",54.2,77,1.213,53
IN-177,"Wayne County",51.4,85,1.884,49.5
IN-179,"Wells County",51.4,98,2.678,48.7
IN-181,"White County",51.4,98,2.458,48.9
IN-183,"Whitley County",50.1,91,2.134,48
IA-001,"Adair County",50.4,85,1.529,48.9
IA-003,"Adams County",51.4,91,2.035,49.4
IA-005,"Allamakee County",46.9,74,0.82,46.1
IA-007,"Appanoose County",51.4,80,1.096,50.3
IA-009,"Audubon County",49.4,80,1.245,48.2
IA-011,"Benton County",48.9,75,0.887,48
IA-013,"Black Hawk County",48.7,81,1.284,47.4
IA-015,"Boone County",50.1,83,1.641,48.5
IA-017,"Bremer County",47.4,74,0.898,46.5
IA-019,"Buchanan County",47.9,78,0.895,47
IA-021,"Buena Vista County",47.3,68,0.673,46.6
IA-023,"Butler County",48.1,79,1.35,46.8
IA-025,"Calhoun County",48.5,72,0.928,47.6
IA-027,"Carroll County",49.8,90,1.978,47.8
IA-029,"Cass County",50.8,86,1.589,49.2
IA-031,"Cedar County",49.6,75,0.804,48.8
IA-033,"Cerro Gordo County",47,78,1.329,45.7
IA-035,"Cherokee County",47.7,74,0.866,46.8
IA-037,"Chickasaw County",46.2,68,0.569,45.6
IA-039,"Clarke County",52.2,95,2.445,49.8
IA-041,"Clay County",46.7,70,0.766,45.9
IA-043,"Clayton County",47.7,78,1.031,46.7
IA-045,"Clinton County",50.4,91,1.775,48.6
IA-047,"Crawford County",50.6,97,2.663,47.9
IA-049,"Dallas County",51.2,88,1.766,49.4
IA-051,"Davis County",51.8,85,1.291,50.5
IA-053,"Decatur County",52.6,95,2.479,50.1
IA-055,"Delaware County",48,80,1.24,46.8
IA-057,"Des Moines County",52.2,88,1.482,50.7
IA-059,"Dickinson County",45.3,60,0.066,45.2
IA-061,"Dubuque County",48.2,80,1.109,47.1
IA-063,"Emmet County",45.1,56,-0.196,45.3
IA-065,"Fayette County",47,75,0.951,46
IA-067,"Floyd County",46.8,69,0.74,46.1
IA-069,"Franklin County",48,85,1.669,46.3
IA-071,"Fremont County",53.1,86,1.713,51.4
IA-073,"Greene County",49.8,80,1.47,48.3
IA-075,"Grundy County",48.9,85,1.52,47.4
IA-077,"Guthrie County",50.1,84,1.351,48.7
IA-079,"Hamilton County",48.4,78,1.02,47.4
IA-081,"Hancock County",46.7,75,0.893,45.8
IA-083,"Hardin County",49,89,1.767,47.2
IA-085,"Harrison County",51.3,90,1.752,49.5
IA-087,"Henry County",51.5,79,0.853,50.6
IA-089,"Howard County",45.4,72,0.792,44.6
IA-091,"Humboldt County",47.8,68,0.719,47.1
IA-093,"Ida County",49.1,86,1.714,47.4
IA-095,"Iowa County",50.2,87,1.318,48.9
IA-097,"Jackson County",49.2,80,1.264,47.9
IA-099,"Jasper County",50.9,92,1.791,49.1
IA-101,"Jefferson County",51,76,0.581,50.4
IA-103,"Johnson County",50.1,79,1.028,49.1
IA-105,"Jones County",49.3,85,1.561,47.7
IA-107,"Keokuk County",50.9,87,1.345,49.6
IA-109,"Kossuth County",46.3,62,0.425,45.9
IA-111,"Lee County",52.7,83,1.126,51.6
IA-113,"Linn County",49.3,86,1.519,47.8
IA-115,"Louisa County",51.4,82,1.154,50.2
IA-117,"Lucas County",52.3,95,2.286,50
IA-119,"Lyon County",45.5,52,-0.53,46
IA-121,"Madison County",51.4,91,1.833,49.6
IA-123,"Mahaska County",51.7,93,2.011,49.7
IA-125,"Marion County",52.2,95,2.11,50.1
IA-127,"Marshall County",49.4,79,1.213,48.2
IA-129,"Mills County",52.5,85,1.659,50.8
IA-131,"Mitchell County",45.8,70,0.628,45.2
IA-133,"Monona County",51.2,96,2.397,48.8
IA-135,"Monroe County",51.9,88,1.661,50.2
IA-137,"Montgomery County",52.2,90,2.093,50.1
IA-139,"Muscatine County",50.3,72,0.615,49.7
IA-141,"O'Brien County",46.7,67,0.489,46.2
IA-143,"Osceola County",45.4,62,0.03,45.4
IA-145,"Page County",52.6,87,1.962,50.6
IA-147,"Palo Alto County",46.3,60,0.262,46
IA-149,"Plymouth County",47.7,68,0.411,47.3
IA-151,"Pocahontas County",47,57,-0.023,47
IA-153,"Polk County",51,77,1.29,49.7
IA-155,"Pottawattamie County",51.5,86,1.514,50
IA-157,"Poweshiek County",50.6,94,1.925,48.7
IA-159,"Ringgold County",52.6,102,2.938,49.7
IA-161,"Sac County",48.8,83,1.542,47.3
IA-163,"Scott County",51.5,98,2.459,49
IA-165,"Shelby County",50.4,93,1.766,48.6
IA-167,"Sioux County",46.3,55,-0.395,46.7
IA-169,"Story County",49.8,78,1.344,48.5
IA-171,"Tama County",49.4,81,1.316,48.1
IA-173,"Taylor County",52.1,91,2.336,49.8
IA-175,"Union County",51.6,94,2.342,49.3
IA-177,"Van Buren County",51.8,75,0.735,51.1
IA-179,"Wapello County",51.7,85,1.437,50.3
IA-181,"Warren County",51.9,90,1.698,50.2
IA-183,"Washington County",50.3,73,0.596,49.7
IA-185,"Wayne County",51.8,87,1.72,50.1
IA-187,"Webster County",48.6,76,1.1,47.5
IA-189,"Winnebago County",46,72,0.81,45.2
IA-191,"Winneshiek County",47,91,1.92,45.1
IA-193,"Woodbury County",49.8,88,1.745,48.1
IA-195,"Worth County",46.2,78,1.112,45.1
IA-197,"Wright County",47.6,78,0.955,46.6
KS-001,"Allen County",56.1,74,0.339,55.8
KS-003,"Anderson County",55.9,78,0.796,55.1
KS-005,"Atchison County",54.6,83,1.538,53.1
KS-007,"Barber County",57.1,81,1.24,55.9
KS-009,"Barton County",54.7,83,1.316,53.4
KS-011,"Bourbon County",56.3,75,0.385,55.9
KS-013,"Brown County",54,84,1.679,52.3
KS-015,"Butler County",56.8,83,1.505,55.3
KS-017,"Chase County",56,84,1.647,54.4
KS-019,"Chautauqua County",57.7,74,0.276,57.4
KS-021,"Cherokee County",57.7,73,0.267,57.4
KS-023,"Cheyenne County",49.4,63,0.213,49.2
KS-025,"Clark County",56.4,75,0.655,55.7
KS-027,"Clay County",55.1,87,1.848,53.3
KS-029,"Cloud County",54.6,89,1.864,52.7
KS-031,"Coffey County",56.8,89,2.003,54.8
KS-033,"Comanche County",57,83,1.269,55.7
KS-035,"Cowley County",57.5,81,0.864,56.6
KS-037,"Crawford County",57.1,75,0.559,56.5
KS-039,"Decatur County",50.9,70,0.506,50.4
KS-041,"Dickinson County",56.4,91,2.462,53.9
KS-043,"Doniphan County",53.9,74,0.786,53.1
KS-045,"Douglas County",56.4,90,1.997,54.4
KS-047,"Edwards County",55.5,88,1.594,53.9
KS-049,"Elk County",57.1,76,0.767,56.3
KS-051,"Ellis County",54,82,1.494,52.5
KS-053,"Ellsworth County",55.4,86,1.729,53.7
KS-055,"Finney County",53.3,76,0.888,52.4
KS-057,"Ford County",55,82,1.208,53.8
KS-059,"Franklin County",56.4,90,1.772,54.6
KS-061,"Geary County",56,88,2.252,53.7
KS-063,"Gove County",52.6,77,1.046,51.6
KS-065,"Graham County",52.8,80,0.997,51.8
KS-067,"Grant County",53.6,69,0.286,53.3
KS-069,"Gray County",54.1,79,0.924,53.2
KS-071,"Greeley County",50.8,68,0.452,50.3
KS-073,"Greenwood County",56.4,79,1.077,55.3
KS-075,"Hamilton County",52.5,67,0.29,52.2
KS-077,"Harper County",57,75,0.639,56.4
KS-079,"Harvey County",56.6,87,1.745,54.9
KS-081,"Haskell County",53.8,73,0.517,53.3
KS-083,"Hodgeman County",54.9,84,1.504,53.4
KS-085,"Jackson County",54.2,81,1.358,52.8
KS-087,"Jefferson County",55.8,87,2.183,53.6
KS-089,"Jewell County",53.2,82,1.628,51.6
KS-091,"Johnson County",56.3,90,2.132,54.2
KS-093,"Kearny County",53.1,75,0.821,52.3
KS-095,"Kingman County",56.8,87,1.359,55.4
KS-097,"Kiowa County",55.9,84,1.34,54.6
KS-099,"Labette County",57.1,66,-0.458,57.6
KS-101,"Lane County",53.1,81,1.302,51.8
KS-103,"Leavenworth County",56.1,86,2.226,53.9
KS-105,"Lincoln County",55.3,89,2.137,53.2
KS-107,"Linn County",56.2,79,0.884,55.3
KS-109,"Logan County",51.9,75,0.954,50.9
KS-111,"Lyon County",56.7,95,2.543,54.2
KS-113,"McPherson County",55.9,87,1.776,54.1
KS-115,"Marion County",56,84,1.754,54.2
KS-117,"Marshall County",52.4,71,0.21,52.2
KS-119,"Meade County",55.8,76,0.788,55
KS-121,"Miami County",56.3,86,1.735,54.6
KS-123,"Mitchell County",54.2,85,1.644,52.6
KS-125,"Montgomery County",57.4,62,-0.346,57.7
KS-127,"Morris County",55.6,86,2.017,53.6
KS-129,"Morton County",53.4,58,-0.317,53.7
KS-131,"Nemaha County",52.8,75,0.911,51.9
KS-133,"Neosho County",56.7,70,0.096,56.6
KS-135,"Ness County",54,82,1.181,52.8
KS-137,"Norton County",51.5,72,0.522,51
KS-139,"Osage County",57,100,2.965,54
KS-141,"Osborne County",53.9,84,1.396,52.5
KS-143,"Ottawa County",55.5,90,2.194,53.3
KS-145,"Pawnee County",55,85,1.447,53.6
KS-147,"Phillips County",52.3,72,0.641,51.7
KS-149,"Pottawatomie County",54.6,80,1.515,53.1
KS-151,"Pratt County",56.8,96,2.101,54.7
KS-153,"Rawlins County",50.3,71,0.58,49.7
KS-155,"Reno County",56.4,87,1.518,54.9
KS-157,"Republic County",53.5,83,1.802,51.7
KS-159,"Rice County",55.4,85,1.324,54.1
KS-161,"Riley County",55.2,83,1.766,53.4
KS-163,"Rooks County",53.4,80,1.094,52.3
KS-165,"Rush County",54.2,83,1.221,53
KS-167,"Russell County",55,88,1.978,53
KS-169,"Saline County",56.1,91,2.179,53.9
KS-171,"Scott County",52.5,78,1.007,51.5
KS-173,"Sedgwick County",57.1,86,1.418,55.7
KS-175,"Seward County",55.1,76,0.744,54.4
KS-177,"Shawnee County",56.1,90,2.226,53.9
KS-179,"Sheridan County",51.6,77,0.863,50.7
KS-181,"Sherman County",49.8,73,0.929,48.9
KS-183,"Smith County",52.5,71,0.73,51.8
KS-185,"Stafford County",55.6,88,1.566,54
KS-187,"Stanton County",53,58,-0.107,53.1
KS-189,"Stevens County",54.1,68,0.216,53.9
KS-191,"Sumner County",57.4,76,0.765,56.6
KS-193,"Thomas County",50.6,72,0.723,49.9
KS-195,"Trego County",53.3,78,1.123,52.2
KS-197,"Wabaunsee County",55.8,89,2.245,53.6
KS-199,"Wallace County",50.8,75,0.988,49.8
KS-201,"Washington County",53.2,75,1.071,52.1
KS-203,"Wichita County",51.8,74,0.798,51
KS-205,"Wilson County",57.1,71,0.303,56.8
KS-207,"Woodson County",56.5,76,0.784,55.7
KS-209,"Wyandotte County",56.3,89,2.201,54.1
KY-001,"Adair County",56.6,79,1.277,55.3
KY-003,"Allen County",57.3,67,0.203,57.1
KY-005,"Anderson County",55.4,80,1.359,54
KY-007,"Ballard County",59,87,1.84,57.2
KY-009,"Barren County",57.4,74,0.729,56.7
KY-011,"Bath County",56.1,89,2.239,53.9
KY-013,"Bell County",55.8,83,1.192,54.6
KY-015,"Boone County",54.4,82,1.776,52.6
KY-017,"Bourbon County",55.4,90,2.183,53.2
KY-019,"Boyd County",57,111,3.323,53.7
KY-021,"Boyle County",55.9,84,1.763,54.1
KY-023,"Bracken County",54.6,88,1.834,52.8
KY-025,"Breathitt County",57.2,90,2.014,55.2
KY-027,"Breckinridge County",56.2,77,1.092,55.1
KY-029,"Bullitt County",56.5,79,1.4,55.1
KY-031,"Butler County",58.2,83,1.648,56.6
KY-033,"Caldwell County",57.6,69,0.403,57.2
KY-035,"Calloway County",58.1,67,0.101,58
KY-037,"Campbell County",54.2,81,1.407,52.8
KY-039,"Carlisle County",59,85,1.486,57.5
KY-041,"Carroll County",56,93,2.294,53.7
KY-043,"Carter County",56,99,2.826,53.2
KY-045,"Casey County",56,83,1.623,54.4
KY-047,"Christian County",57.9,72,0.668,57.2
KY-049,"Clark County",56,88,2.157,53.8
KY-051,"Clay County",56.8,87,1.794,55
KY-053,"Clinton County",56.6,76,0.916,55.7
KY-055,"Crittenden County",57.4,72,0.629,56.8
KY-057,"Cumberland County",57.1,76,0.763,56.3
KY-059,"Daviess County",57.1,75,1.068,56
KY-061,"Edmonson County",57.8,82,1.433,56.4
KY-063,"Elliott County",56.2,96,2.671,53.5
KY-065,"Estill County",56.8,86,1.948,54.9
KY-067,"Fayette County",55.5,88,2.158,53.3
KY-069,"Fleming County",55.4,89,2.097,53.3
KY-071,"Floyd County",57.4,91,2.121,55.3
KY-073,"Franklin County",55.5,83,1.554,53.9
KY-075,"Fulton County",59,75,0.615,58.4
KY-077,"Gallatin County",55.6,91,2.26,53.3
KY-079,"Garrard County",56.3,86,1.967,54.3
KY-081,"Grant County",55,87,2.04,53
KY-083,"Graves County",58.6,76,0.904,57.7
KY-085,"Grayson County",57.2,86,1.718,55.5
KY-087,"Green County",57,81,1.282,55.7
KY-089,"Greenup County",55.8,96,2.711,53.1
KY-091,"Hancock County",56.1,68,0.548,55.6
KY-093,"Hardin County",56.6,83,1.624,55
KY-095,"Harlan County",55.3,94,1.979,53.3
KY-097,"Harrison County",55.1,86,1.967,53.1
KY-099,"Hart County",57.3,82,1.387,55.9
KY-101,"Henderson County",57.6,82,1.231,56.4
KY-103,"Henry County",55.3,81,1.623,53.7
KY-105,"Hickman County",58.9,81,0.978,57.9
KY-107,"Hopkins County",57.5,68,0.471,57
KY-109,"Jackson County",56.1,86,1.844,54.3
KY-111,"Jefferson County",56,72,1.079,54.9
KY-113,"Jessamine County",55.9,86,2.036,53.9
KY-115,"Johnson County",56.8,92,2.306,54.5
KY-117,"Kenton County",54.1,81,1.505,52.6
KY-119,"Knott County",56.7,91,1.981,54.7
KY-121,"Knox County",56.5,83,1.32,55.2
KY-123,"Larue County",56.7,83,1.49,55.2
KY-125,"Laurel County",56.4,86,1.652,54.7
KY-127,"Lawrence County",56.9,100,2.825,54.1
KY-129,"Lee County",57.1,86,1.926,55.2
KY-131,"Leslie County",56.6,88,1.931,54.7
KY-133,"Letcher County",55.9,89,1.979,53.9
KY-135,"Lewis County",55.1,89,2.154,52.9
KY-137,"Lincoln County",56,86,1.851,54.1
KY-139,"Livingston County",58,76,0.995,57
KY-141,"Logan County",57.9,74,0.774,57.1
KY-143,"Lyon County",58.1,74,0.56,57.5
KY-145,"McCracken County",58.8,83,1.653,57.1
KY-147,"McCreary County",56,77,1.002,55
KY-149,"McLean County",57.7,76,1.168,56.5
KY-151,"Madison County",56.4,86,1.94,54.5
KY-153,"Magoffin County",56.7,91,2.144,54.6
KY-155,"Marion County",56.3,81,1.401,54.9
KY-157,"Marshall County",58.5,76,0.71,57.8
KY-159,"Martin County",57.3,93,2.281,55
KY-161,"Mason County",54.8,91,2.026,52.8
KY-163,"Meade County",55.8,71,0.993,54.8
KY-165,"Menifee County",56.3,89,2.222,54.1
KY-167,"Mercer County",55.9,86,1.8,54.1
KY-169,"Metcalfe County",56.7,73,0.828,55.9
KY-171,"Monroe County",56.9,68,0.344,56.6
KY-173,"Montgomery County",56,92,2.303,53.7
KY-175,"Morgan County",56.4,91,2.275,54.1
KY-177,"Muhlenberg County",58.1,77,1.234,56.9
KY-179,"Nelson County",56.2,76,1.263,54.9
KY-181,"Nicholas County",55.3,89,2.137,53.2
KY-183,"Ohio County",57.8,83,1.758,56
KY-185,"Oldham County",55,70,1.007,54
KY-187,"Owen County",55.5,90,2.073,53.4
KY-189,"Owsley County",57.1,88,1.863,55.2
KY-191,"Pendleton County",54.8,84,1.787,53
KY-193,"Perry County",56.9,89,1.968,54.9
KY-195,"Pike County",57.5,94,2.369,55.1
KY-197,"Powell County",56.7,86,2.135,54.6
KY-199,"Pulaski County",56.3,83,1.511,54.8
KY-201,"Robertson County",55,88,2.055,52.9
KY-203,"Rockcastle County",56.1,86,1.823,54.3
KY-205,"Rowan County",55.8,91,2.206,53.6
KY-207,"Russell County",56.4,78,1.202,55.2
KY-209,"Scott County",55.3,88,2.044,53.3
KY-211,"Shelby County",54.9,73,1.064,53.8
KY-213,"Simpson County",57.6,73,0.527,57.1
KY-215,"Spencer County",55.5,71,1.041,54.5
KY-217,"Taylor County",56.5,82,1.366,55.1
KY-219,"Todd County",57.9,76,0.806,57.1
KY-221,"Trigg County",58.1,73,0.42,57.7
KY-223,"Trimble County",55.6,84,1.952,53.6
KY-225,"Union County",57.4,74,0.804,56.6
KY-227,"Warren County",58,78,0.987,57
KY-229,"Washington County",55.8,80,1.315,54.5
KY-231,"Wayne County",56.3,78,1.158,55.1
KY-233,"Webster County",57.3,68,0.531,56.8
