March 2023 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 129 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
ID-033,"Clark County",23,23,-4.221,27.2
ID-035,"Clearwater County",32.4,38,-1.714,34.1
ID-037,"Custer County",21,8,-5.612,26.6
ID-039,"Elmore County",30.8,8,-5.159,36
ID-041,"Franklin County",26.3,12,-5.625,31.9
ID-043,"Fremont County",22.7,22,-3.854,26.6
ID-045,"Gem County",34.7,8,-4.715,39.4
ID-047,"Gooding County",32,9,-5.407,37.4
ID-049,"Idaho County",29,26,-2.757,31.8
ID-051,"Jefferson County",24.9,10,-6.225,31.1
ID-053,"Jerome County",32.4,9,-5.677,38.1
ID-055,"Kootenai County",35,50,-0.771,35.8
ID-057,"Latah County",35.9,45,-1.21,37.1
ID-059,"Lemhi County",23.5,13,-4.843,28.3
ID-061,"Lewis County",34.6,41,-1.654,36.3
ID-063,"Lincoln County",28.8,9,-6.165,35
ID-065,"Madison County",24.5,15,-5.255,29.8
ID-067,"Minidoka County",30.2,11,-4.989,35.2
ID-069,"Nez Perce County",38.3,44,-1.294,39.6
ID-071,"Oneida County",28.7,12,-5.539,34.2
ID-073,"Owyhee County",31.2,4,-5.845,37
ID-075,"Payette County",38.6,12,-3.557,42.2
ID-077,"Power County",29,10,-5.516,34.5
ID-079,"Shoshone County",31.4,41,-1.24,32.6
ID-081,"Teton County",22.8,22,-3.959,26.8
ID-083,"Twin Falls County",31.2,6,-6.013,37.2
ID-085,"Valley County",24.3,16,-3.928,28.2
ID-087,"Washington County",33,12,-4.815,37.8
IL-001,"Adams County",40.6,67,0.198,40.4
IL-003,"Alexander County",48.2,82,1.82,46.4
IL-005,"Bond County",43.7,73,0.928,42.8
IL-007,"Boone County",35.6,73,1.183,34.4
IL-009,"Brown County",40.4,65,0.102,40.3
IL-011,"Bureau County",37.9,75,1.355,36.5
IL-013,"Calhoun County",42.9,67,0.54,42.4
IL-015,"Carroll County",36.2,74,1.448,34.8
IL-017,"Cass County",40.8,66,0.306,40.5
IL-019,"Champaign County",40.4,77,1.466,38.9
IL-021,"Christian County",42,75,1.143,40.9
IL-023,"Clark County",42.8,79,1.641,41.2
IL-025,"Clay County",43.8,76,1.013,42.8
IL-027,"Clinton County",44.4,74,0.963,43.4
IL-029,"Coles County",41.8,76,1.249,40.6
IL-031,"Cook County",37.7,77,1.439,36.3
IL-033,"Crawford County",43.7,79,1.513,42.2
IL-035,"Cumberland County",42.5,75,1.171,41.3
IL-037,"DeKalb County",36.6,75,1.395,35.2
IL-039,"De Witt County",40.9,84,2.003,38.9
IL-041,"Douglas County",41.4,79,1.57,39.8
IL-043,"DuPage County",37.2,74,1.287,35.9
IL-045,"Edgar County",41.5,77,1.321,40.2
IL-047,"Edwards County",45,76,1.096,43.9
IL-049,"Effingham County",42.8,74,0.985,41.8
IL-051,"Fayette County",43,72,0.738,42.3
IL-053,"Ford County",39.4,79,1.434,38
IL-055,"Franklin County",45.4,73,0.825,44.6
IL-057,"Fulton County",40.2,70,0.872,39.3
IL-059,"Gallatin County",47.4,83,1.788,45.6
IL-061,"Greene County",42.3,64,0.207,42.1
IL-063,"Grundy County",38.2,74,1.171,37
IL-065,"Hamilton County",45.7,76,1.237,44.5
IL-067,"Hancock County",39.7,68,0.255,39.4
IL-069,"Hardin County",48.1,86,2.143,46
IL-071,"Henderson County",39,71,0.736,38.3
IL-073,"Henry County",38,75,1.415,36.6
IL-075,"Iroquois County",38.6,69,0.727,37.9
IL-077,"Jackson County",45.6,73,0.704,44.9
IL-079,"Jasper County",43.4,76,1.277,42.1
IL-081,"Jefferson County",44.9,75,0.98,43.9
IL-083,"Jersey County",43.4,69,0.798,42.6
IL-085,"Jo Daviess County",35,71,0.873,34.1
IL-087,"Johnson County",47.5,86,1.863,45.6
IL-089,"Kane County",36.4,73,1.044,35.4
IL-091,"Kankakee County",37.8,69,0.512,37.3
IL-093,"Kendall County",37.3,71,0.75,36.6
IL-095,"Knox County",38.7,73,1.174,37.5
IL-097,"Lake County",36.7,84,1.984,34.7
IL-099,"LaSalle County",38,75,1.209,36.8
IL-101,"Lawrence County",44.4,76,1.292,43.1
IL-103,"Lee County",37.3,77,1.812,35.5
IL-105,"Livingston County",39.3,83,1.871,37.4
IL-107,"Logan County",41.5,82,1.843,39.7
IL-109,"McDonough County",39,64,0.011,39
IL-111,"McHenry County",35.8,80,1.568,34.2
IL-113,"McLean County",40.3,87,2.369,37.9
IL-115,"Macon County",41.6,79,1.732,39.9
IL-117,"Macoupin County",42.7,71,0.875,41.8
IL-119,"Madison County",44.7,77,1.462,43.2
IL-121,"Marion County",43.8,70,0.746,43.1
IL-123,"Marshall County",39.2,80,1.623,37.6
IL-125,"Mason County",41.3,74,1.188,40.1
IL-127,"Massac County",49,89,2.568,46.4
IL-129,"Menard County",41.1,71,0.895,40.2
IL-131,"Mercer County",38.4,70,1.095,37.3
IL-133,"Monroe County",45.5,76,1.031,44.5
IL-135,"Montgomery County",42.6,73,0.899,41.7
IL-137,"Morgan County",41,67,0.268,40.7
IL-139,"Moultrie County",41.4,76,1.091,40.3
IL-141,"Ogle County",36.4,74,1.559,34.8
IL-143,"Peoria County",40.3,86,2.088,38.2
IL-145,"Perry County",45,71,0.766,44.2
IL-147,"Piatt County",41,79,1.779,39.2
IL-149,"Pike County",41.4,63,0.125,41.3
IL-151,"Pope County",48.1,88,2.21,45.9
IL-153,"Pulaski County",48.4,84,2.036,46.4
IL-155,"Putnam County",38.4,71,0.875,37.5
IL-157,"Randolph County",45,70,0.572,44.4
IL-159,"Richland County",44.1,76,1.008,43.1
IL-161,"Rock Island County",38.3,76,1.568,36.7
IL-163,"St. Clair County",45.1,75,1.145,44
IL-165,"Saline County",46.7,78,1.389,45.3
IL-167,"Sangamon County",41.5,73,0.971,40.5
IL-169,"Schuyler County",40,66,0,40
IL-171,"Scott County",41.3,64,0.008,41.3
IL-173,"Shelby County",41.9,74,0.826,41.1
IL-175,"Stark County",38.8,77,1.685,37.1
IL-177,"Stephenson County",34.8,70,0.899,33.9
IL-179,"Tazewell County",41,86,2.218,38.8
IL-181,"Union County",46.9,81,1.427,45.5
IL-183,"Vermilion County",39.8,70,0.635,39.2
IL-185,"Wabash County",45.2,77,1.341,43.9
IL-187,"Warren County",38.5,71,0.761,37.7
IL-189,"Washington County",44.6,73,0.831,43.8
IL-191,"Wayne County",44.8,75,1.102,43.7
IL-193,"White County",46.2,78,1.416,44.8
IL-195,"Whiteside County",37.5,75,1.659,35.8
IL-197,"Will County",37.2,67,0.247,37
IL-199,"Williamson County",46,75,0.975,45
IL-201,"Winnebago County",35.7,74,1.187,34.5
IL-203,"Woodford County",39.8,86,2.163,37.6
IN-001,"Adams County",39.8,89,2.709,37.1
IN-003,"Allen County",38.9,86,2.241,36.7
IN-005,"Bartholomew County",43.5,84,1.931,41.6
IN-007,"Benton County",38.7,71,1.024,37.7
IN-009,"Blackford County",39.8,80,1.672,38.1
IN-011,"Boone County",40.3,83,2.083,38.2
IN-013,"Brown County",42.8,82,1.901,40.9
IN-015,"Carroll County",39.1,72,0.995,38.1
IN-017,"Cass County",38.5,70,0.921,37.6
IN-019,"Clark County",45,77,1.441,43.6
IN-021,"Clay County",42.3,78,1.703,40.6
IN-023,"Clinton County",39.6,77,1.473,38.1
IN-025,"Crawford County",44.2,71,0.499,43.7
IN-027,"Daviess County",43.8,78,1.549,42.3
IN-029,"Dearborn County",43.2,75,1.702,41.5
IN-031,"Decatur County",42.7,77,1.689,41
IN-033,"DeKalb County",37.9,87,2.176,35.7
IN-035,"Delaware County",40.8,86,2.222,38.6
IN-037,"Dubois County",44,72,0.755,43.2
IN-039,"Elkhart County",37.5,88,2.13,35.4
IN-041,"Fayette County",41.4,80,1.954,39.4
IN-043,"Floyd County",45.5,78,1.738,43.8
IN-045,"Fountain County",39.9,72,0.921,39
IN-047,"Franklin County",42.4,81,1.992,40.4
IN-049,"Fulton County",38,76,1.489,36.5
IN-051,"Gibson County",45.6,80,1.55,44.1
IN-053,"Grant County",39.8,78,1.506,38.3
IN-055,"Greene County",42.9,80,1.782,41.1
IN-057,"Hamilton County",40.4,76,1.478,38.9
IN-059,"Hancock County",41.1,76,1.512,39.6
IN-061,"Harrison County",45.5,77,1.531,44
IN-063,"Hendricks County",40.9,76,1.722,39.2
IN-065,"Henry County",40.8,83,2.163,38.6
IN-067,"Howard County",39.1,70,0.966,38.1
IN-069,"Huntington County",38.9,79,1.552,37.3
IN-071,"Jackson County",43.8,79,1.59,42.2
IN-073,"Jasper County",37.7,68,0.579,37.1
IN-075,"Jay County",39.9,85,2.133,37.8
IN-077,"Jefferson County",44.2,78,1.586,42.6
IN-079,"Jennings County",43.9,79,1.759,42.1
IN-081,"Johnson County",42.1,84,1.779,40.3
IN-083,"Knox County",44.2,76,1.407,42.8
IN-085,"Kosciusko County",38.1,85,1.981,36.1
IN-087,"LaGrange County",37.5,89,2.344,35.2
IN-089,"Lake County",37,69,0.294,36.7
IN-091,"LaPorte County",36.9,73,0.879,36
IN-093,"Lawrence County",42.8,76,1.021,41.8
IN-095,"Madison County",40.9,81,1.912,39
IN-097,"Marion County",41.1,72,1.335,39.8
IN-099,"Marshall County",37.5,81,1.705,35.8
IN-101,"Martin County",43.2,77,1.194,42
IN-103,"Miami County",38.8,73,1.162,37.6
IN-105,"Monroe County",42.4,80,1.644,40.8
IN-107,"Montgomery County",40.2,79,1.696,38.5
IN-109,"Morgan County",42,80,1.667,40.3
IN-111,"Newton County",38,67,0.662,37.3
IN-113,"Noble County",38,89,2.379,35.6
IN-115,"Ohio County",43.9,77,1.661,42.2
IN-117,"Orange County",43.4,74,0.693,42.7
IN-119,"Owen County",42.2,78,1.674,40.5
IN-121,"Parke County",40.8,73,0.99,39.8
IN-123,"Perry County",44.8,63,0.094,44.7
IN-125,"Pike County",44.7,79,1.496,43.2
IN-127,"Porter County",36.7,69,0.395,36.3
IN-129,"Posey County",46.9,81,1.63,45.3
IN-131,"Pulaski County",37.7,70,0.888,36.8
IN-133,"Putnam County",41,74,1.438,39.6
IN-135,"Randolph County",40,82,2.052,37.9
IN-137,"Ripley County",42.9,76,1.622,41.3
IN-139,"Rush County",41.5,78,1.754,39.7
IN-141,"St. Joseph County",37.2,83,1.721,35.5
IN-143,"Scott County",44.4,78,1.57,42.8
IN-145,"Shelby County",42.4,83,1.815,40.6
IN-147,"Spencer County",45.6,71,0.57,45
IN-149,"Starke County",37.4,74,1.111,36.3
IN-151,"Steuben County",36.8,86,2.051,34.7
IN-153,"Sullivan County",43.5,81,1.926,41.6
IN-155,"Switzerland County",44.3,78,1.685,42.6
IN-157,"Tippecanoe County",40,79,1.667,38.3
IN-159,"Tipton County",39.6,72,1.271,38.3
IN-161,"Union County",41.6,83,2.143,39.5
IN-163,"Vanderburgh County",47,83,1.829,45.2
IN-165,"Vermillion County",40.8,71,0.798,40
IN-167,"Vigo County",42.6,79,1.677,40.9
IN-169,"Wabash County",38.9,78,1.373,37.5
IN-171,"Warren County",39.4,71,0.861,38.5
IN-173,"Warrick County",45.9,76,1.367,44.5
IN-175,"Washington County",43.8,77,1.318,42.5
IN-177,"Wayne County",40.6,82,1.992,38.6
IN-179,"Wells County",39.4,86,2.075,37.3
IN-181,"White County",38.6,72,1.021,37.6
IN-183,"Whitley County",38.4,84,1.946,36.5
IA-001,"Adair County",35.7,59,-0.149,35.8
IA-003,"Adams County",36.3,59,-0.249,36.5
IA-005,"Allamakee County",32.6,69,0.749,31.9
IA-007,"Appanoose County",37.3,55,-0.712,38
IA-009,"Audubon County",34.1,55,-0.674,34.8
IA-011,"Benton County",34.5,64,-0.112,34.6
IA-013,"Black Hawk County",34,68,0.295,33.7
IA-015,"Boone County",34.2,55,-0.777,35
IA-017,"Bremer County",33,69,0.531,32.5
IA-019,"Buchanan County",33.8,69,0.468,33.3
IA-021,"Buena Vista County",30,43,-2.44,32.4
IA-023,"Butler County",32.9,66,0.158,32.7
IA-025,"Calhoun County",32.2,51,-1.54,33.7
IA-027,"Carroll County",33.5,59,-0.643,34.1
IA-029,"Cass County",35.7,59,-0.475,36.2
IA-031,"Cedar County",36.9,72,1.219,35.7
IA-033,"Cerro Gordo County",30.9,58,-0.55,31.5
IA-035,"Cherokee County",29.9,39,-2.838,32.7
IA-037,"Chickasaw County",31.7,66,0.29,31.4
IA-039,"Clarke County",36.8,58,-0.378,37.2
IA-041,"Clay County",28.4,37,-3.161,31.6
IA-043,"Clayton County",33.4,68,0.605,32.8
IA-045,"Clinton County",37.6,81,1.863,35.7
IA-047,"Crawford County",33.3,55,-1.062,34.4
IA-049,"Dallas County",35.8,59,-0.368,36.2
IA-051,"Davis County",38.2,64,0.006,38.2
IA-053,"Decatur County",37.2,56,-0.721,37.9
IA-055,"Delaware County",34.2,72,1.146,33.1
IA-057,"Des Moines County",39.1,71,1.03,38.1
IA-059,"Dickinson County",26.6,31,-4.032,30.6
IA-061,"Dubuque County",34.8,75,1.111,33.7
IA-063,"Emmet County",27.3,36,-3.372,30.7
IA-065,"Fayette County",32.5,68,0.476,32
IA-067,"Floyd County",31.7,61,-0.133,31.8
IA-069,"Franklin County",31.6,58,-0.674,32.3
IA-071,"Fremont County",37.4,51,-1.23,38.6
IA-073,"Greene County",33.7,51,-1.14,34.8
IA-075,"Grundy County",33.4,60,-0.33,33.7
IA-077,"Guthrie County",34.8,54,-0.584,35.4
IA-079,"Hamilton County",32,48,-1.756,33.8
IA-081,"Hancock County",30.2,52,-1.43,31.6
IA-083,"Hardin County",32.7,56,-0.839,33.5
IA-085,"Harrison County",35,51,-1.12,36.1
IA-087,"Henry County",38.4,70,0.46,37.9
IA-089,"Howard County",30.5,66,0.312,30.2
IA-091,"Humboldt County",30.9,48,-2.24,33.1
IA-093,"Ida County",31.9,49,-1.681,33.6
IA-095,"Iowa County",35.9,64,0.142,35.8
IA-097,"Jackson County",36.6,79,1.69,34.9
IA-099,"Jasper County",35.4,60,-0.613,36
IA-101,"Jefferson County",37.3,63,-0.365,37.7
IA-103,"Johnson County",36.6,68,0.634,36
IA-105,"Jones County",36.3,80,1.854,34.4
IA-107,"Keokuk County",36.8,65,0.189,36.6
IA-109,"Kossuth County",29.2,45,-2.368,31.6
IA-111,"Lee County",39.3,70,0.238,39.1
IA-113,"Linn County",35.6,70,1.193,34.4
IA-115,"Louisa County",38.9,73,1.386,37.5
IA-117,"Lucas County",36.9,57,-0.631,37.5
IA-119,"Lyon County",26.3,22,-5.309,31.6
IA-121,"Madison County",36.5,60,-0.117,36.6
IA-123,"Mahaska County",37.3,67,0.44,36.9
IA-125,"Marion County",36.5,56,-0.929,37.4
IA-127,"Marshall County",34,57,-0.756,34.8
IA-129,"Mills County",36.7,50,-1.133,37.8
IA-131,"Mitchell County",30.6,60,-0.191,30.8
IA-133,"Monona County",33.9,50,-1.279,35.2
IA-135,"Monroe County",37.4,60,-0.321,37.7
IA-137,"Montgomery County",36.7,58,-0.458,37.2
IA-139,"Muscatine County",38.2,73,1.349,36.9
IA-141,"O'Brien County",27.9,31,-3.945,31.8
IA-143,"Osceola County",26.1,25,-4.818,30.9
IA-145,"Page County",37.7,57,-0.228,37.9
IA-147,"Palo Alto County",28.8,39,-2.91,31.7
IA-149,"Plymouth County",30.5,37,-2.836,33.3
IA-151,"Pocahontas County",30.3,42,-2.629,32.9
IA-153,"Polk County",35.9,58,-0.565,36.5
IA-155,"Pottawattamie County",35.6,50,-1.248,36.8
IA-157,"Poweshiek County",35.4,62,-0.098,35.5
IA-159,"Ringgold County",36.9,57,-0.513,37.4
IA-161,"Sac County",32,50,-1.367,33.4
IA-163,"Scott County",37.9,79,1.689,36.2
IA-165,"Shelby County",34.3,52,-1.04,35.3
IA-167,"Sioux County",27.7,26,-4.756,32.5
IA-169,"Story County",34.3,59,-0.622,34.9
IA-171,"Tama County",34,59,-0.602,34.6
IA-173,"Taylor County",37.3,59,-0.002,37.3
IA-175,"Union County",36.4,59,-0.241,36.6
IA-177,"Van Buren County",38.2,61,-0.339,38.5
IA-179,"Wapello County",37.8,64,0.209,37.6
IA-181,"Warren County",36.5,57,-0.829,37.3
IA-183,"Washington County",36.9,66,0.064,36.8
IA-185,"Wayne County",37,55,-0.813,37.8
IA-187,"Webster County",32.1,51,-1.764,33.9
IA-189,"Winnebago County",29.2,49,-1.692,30.9
IA-191,"Winneshiek County",32.5,77,1.799,30.7
IA-193,"Woodbury County",32.7,47,-1.561,34.3
IA-195,"Worth County",30,58,-0.72,30.7
IA-197,"Wright County",30.9,48,-1.771,32.7
KS-001,"Allen County",44.6,56,-0.316,44.9
KS-003,"Anderson County",43.8,56,-0.347,44.1
KS-005,"Atchison County",41.1,56,-0.323,41.4
KS-007,"Barber County",45.9,64,0.856,45
KS-009,"Barton County",42.4,60,0.17,42.2
KS-011,"Bourbon County",44.8,53,-0.348,45.1
KS-013,"Brown County",40.4,57,-0.056,40.5
KS-015,"Butler County",45.2,64,0.831,44.4
KS-017,"Chase County",43.6,61,0.423,43.2
KS-019,"Chautauqua County",46.8,61,0.203,46.6
KS-021,"Cherokee County",47.1,59,0.227,46.9
KS-023,"Cheyenne County",36.6,40,-2.128,38.7
KS-025,"Clark County",44.7,57,-0.129,44.8
KS-027,"Clay County",41.6,60,-0.097,41.7
KS-029,"Cloud County",41,55,-0.041,41
KS-031,"Coffey County",44.4,62,0.502,43.9
KS-033,"Comanche County",45.1,57,0.16,44.9
KS-035,"Cowley County",46.4,60,0.579,45.8
KS-037,"Crawford County",45.5,51,-0.447,45.9
KS-039,"Decatur County",37.1,38,-1.913,39
KS-041,"Dickinson County",43,64,0.527,42.5
KS-043,"Doniphan County",41,57,-0.174,41.2
KS-045,"Douglas County",43.1,57,-0.061,43.2
KS-047,"Edwards County",43,62,0.168,42.8
KS-049,"Elk County",46,62,0.484,45.5
KS-051,"Ellis County",41.4,55,0.073,41.3
KS-053,"Ellsworth County",42.3,59,-0.037,42.3
KS-055,"Finney County",41.4,54,-0.076,41.5
KS-057,"Ford County",42.8,56,-0.059,42.9
KS-059,"Franklin County",43.8,61,0.201,43.6
KS-061,"Geary County",42.5,58,0.181,42.3
KS-063,"Gove County",39.3,46,-1.052,40.4
KS-065,"Graham County",39.6,48,-0.804,40.4
KS-067,"Grant County",42.6,51,-0.084,42.7
KS-069,"Gray County",42,54,-0.322,42.3
KS-071,"Greeley County",39.2,47,-0.686,39.9
KS-073,"Greenwood County",45.2,63,0.828,44.4
KS-075,"Hamilton County",41.4,52,-0.34,41.7
KS-077,"Harper County",46.5,66,0.861,45.6
KS-079,"Harvey County",44.8,67,0.892,43.9
KS-081,"Haskell County",42.2,51,-0.355,42.6
KS-083,"Hodgeman County",42.5,59,0.076,42.4
KS-085,"Jackson County",41.1,57,-0.168,41.3
KS-087,"Jefferson County",42,57,-0.184,42.2
KS-089,"Jewell County",38.9,48,-0.806,39.7
KS-091,"Johnson County",43,58,0.102,42.9
KS-093,"Kearny County",41.5,54,-0.082,41.6
KS-095,"Kingman County",45.5,65,0.915,44.6
KS-097,"Kiowa County",43.5,57,-0.172,43.7
KS-099,"Labette County",46.8,58,-0.073,46.9
KS-101,"Lane County",40.3,50,-0.395,40.7
KS-103,"Leavenworth County",42.5,57,0.081,42.4
KS-105,"Lincoln County",41.7,58,-0.041,41.7
KS-107,"Linn County",44.2,57,-0.242,44.4
KS-109,"Logan County",38.7,43,-1.302,40
KS-111,"Lyon County",44.2,70,1.142,43.1
KS-113,"McPherson County",43.6,62,0.633,43
KS-115,"Marion County",43.5,60,0.413,43.1
KS-117,"Marshall County",39.3,51,-0.948,40.2
KS-119,"Meade County",44,52,-0.337,44.3
KS-121,"Miami County",43.7,58,0.124,43.6
KS-123,"Mitchell County",40.5,50,-0.45,41
KS-125,"Montgomery County",47,58,0.036,47
KS-127,"Morris County",42.6,61,0.331,42.3
KS-129,"Morton County",43.6,58,0.151,43.4
KS-131,"Nemaha County",39.8,56,-0.331,40.1
KS-133,"Neosho County",45.6,55,-0.28,45.9
KS-135,"Ness County",41.5,53,-0.252,41.8
KS-137,"Norton County",38.2,42,-1.182,39.4
KS-139,"Osage County",43.9,64,0.846,43.1
KS-141,"Osborne County",40.5,54,-0.427,40.9
KS-143,"Ottawa County",42.2,61,0.267,41.9
KS-145,"Pawnee County",42.8,61,0.407,42.4
KS-147,"Phillips County",39.1,50,-0.848,39.9
KS-149,"Pottawatomie County",41,54,-0.447,41.4
KS-151,"Pratt County",44.2,63,0.517,43.7
KS-153,"Rawlins County",36.5,37,-2.26,38.8
KS-155,"Reno County",44.7,67,0.834,43.9
KS-157,"Republic County",39.3,55,-0.374,39.7
KS-159,"Rice County",43.2,60,0.3,42.9
KS-161,"Riley County",41.5,56,-0.33,41.8
KS-163,"Rooks County",40.5,56,-0.299,40.8
KS-165,"Rush County",42.1,57,0.217,41.9
KS-167,"Russell County",41.8,58,0.118,41.7
KS-169,"Saline County",43,61,0.406,42.6
KS-171,"Scott County",40,48,-0.506,40.5
KS-173,"Sedgwick County",46,69,1.161,44.8
KS-175,"Seward County",43.7,54,-0.14,43.8
KS-177,"Shawnee County",42.8,59,0.27,42.5
KS-179,"Sheridan County",37.9,41,-1.586,39.5
KS-181,"Sherman County",36.8,42,-1.677,38.5
KS-183,"Smith County",38.9,47,-1.092,40
KS-185,"Stafford County",43.4,63,0.482,42.9
KS-187,"Stanton County",42.6,52,-0.065,42.7
KS-189,"Stevens County",43.6,57,0.173,43.4
KS-191,"Sumner County",46.9,66,1.072,45.8
KS-193,"Thomas County",36.9,40,-1.974,38.9
KS-195,"Trego County",40.5,53,-0.49,41
KS-197,"Wabaunsee County",42.3,58,0.121,42.2
KS-199,"Wallace County",38.1,41,-1.228,39.3
KS-201,"Washington County",39.2,49,-0.898,40.1
KS-203,"Wichita County",39.7,50,-0.505,40.2
KS-205,"Wilson County",46.2,59,0.218,46
KS-207,"Woodson County",45,60,0.181,44.8
KS-209,"Wyandotte County",42.8,58,0.142,42.7
KY-001,"Adair County",48,83,2.292,45.7
KY-003,"Allen County",49.2,80,1.728,47.5
KY-005,"Anderson County",46.1,82,2.187,43.9
KY-007,"Ballard County",49.2,88,2.449,46.8
KY-009,"Barren County",49,80,2.096,46.9
KY-011,"Bath County",45.8,77,1.703,44.1
KY-013,"Bell County",47.4,89,2.018,45.4
KY-015,"Boone County",43.8,76,1.672,42.1
KY-017,"Bourbon County",45.5,83,2.28,43.2
KY-019,"Boyd County",45.4,76,1.462,43.9
KY-021,"Boyle County",46.8,87,2.55,44.3
KY-023,"Bracken County",44.4,79,1.839,42.6
KY-025,"Breathitt County",47.1,79,1.43,45.7
KY-027,"Breckinridge County",46.2,75,1.175,45
KY-029,"Bullitt County",46.9,81,2.003,44.9
KY-031,"Butler County",49,83,2.274,46.7
KY-033,"Caldwell County",49.2,86,2.19,47
KY-035,"Calloway County",48.8,73,0.639,48.2
KY-037,"Campbell County",44.1,77,1.707,42.4
KY-039,"Carlisle County",49.5,87,2.309,47.2
KY-041,"Carroll County",45,79,1.721,43.3
KY-043,"Carter County",44.9,77,1.48,43.4
KY-045,"Casey County",47.2,86,2.474,44.7
KY-047,"Christian County",49.6,87,2.15,47.5
KY-049,"Clark County",46.3,84,2.416,43.9
KY-051,"Clay County",47.8,86,2.122,45.7
KY-053,"Clinton County",49,90,2.623,46.4
KY-055,"Crittenden County",48.7,87,2.251,46.4
KY-057,"Cumberland County",49.4,86,2.439,47
KY-059,"Daviess County",47.2,75,1.363,45.8
KY-061,"Edmonson County",48.8,84,2.31,46.5
KY-063,"Elliott County",45.4,76,1.448,44
KY-065,"Estill County",47.1,80,1.95,45.2
KY-067,"Fayette County",46.1,89,2.792,43.3
KY-069,"Fleming County",45.1,76,1.687,43.4
KY-071,"Floyd County",47.3,75,1.229,46.1
KY-073,"Franklin County",45.8,81,2.051,43.7
KY-075,"Fulton County",49.7,84,1.605,48.1
KY-077,"Gallatin County",44.7,77,1.741,43
KY-079,"Garrard County",47.2,89,2.658,44.5
KY-081,"Grant County",44.6,78,1.927,42.7
KY-083,"Graves County",49.1,81,1.548,47.6
KY-085,"Grayson County",47.5,80,1.942,45.6
KY-087,"Green County",48.1,81,2.299,45.8
KY-089,"Greenup County",44.6,77,1.5,43.1
KY-091,"Hancock County",45.9,68,0.466,45.4
KY-093,"Hardin County",46.8,81,1.855,44.9
KY-095,"Harlan County",46.4,93,2.329,44.1
KY-097,"Harrison County",45.1,80,2.058,43
KY-099,"Hart County",48.2,82,2.232,46
KY-101,"Henderson County",47.8,84,1.859,45.9
KY-103,"Henry County",45.1,79,1.798,43.3
KY-105,"Hickman County",49.5,83,1.856,47.6
KY-107,"Hopkins County",49.4,91,2.539,46.9
KY-109,"Jackson County",46.8,82,2.037,44.8
KY-111,"Jefferson County",46.3,78,1.742,44.6
KY-113,"Jessamine County",46.7,89,2.812,43.9
KY-115,"Johnson County",46.4,76,1.26,45.1
KY-117,"Kenton County",43.8,77,1.642,42.2
KY-119,"Knott County",47,80,1.536,45.5
KY-121,"Knox County",48.1,86,2.139,46
KY-123,"Larue County",47.3,80,2.11,45.2
KY-125,"Laurel County",47.5,84,2.018,45.5
KY-127,"Lawrence County",46,73,1.428,44.6
KY-129,"Lee County",47.2,79,1.608,45.6
KY-131,"Leslie County",47.5,88,2.147,45.4
KY-133,"Letcher County",46.9,89,2.088,44.8
KY-135,"Lewis County",44.5,77,1.504,43
KY-137,"Lincoln County",47,87,2.568,44.4
KY-139,"Livingston County",48.9,87,2.15,46.8
KY-141,"Logan County",49.3,82,1.883,47.4
KY-143,"Lyon County",49.2,83,1.828,47.4
KY-145,"McCracken County",49.5,89,2.679,46.8
KY-147,"McCreary County",47.9,82,2.081,45.8
KY-149,"McLean County",48.6,86,2.256,46.3
KY-151,"Madison County",47.1,84,2.473,44.6
KY-153,"Magoffin County",46.5,78,1.358,45.1
KY-155,"Marion County",47.2,83,2.207,45
KY-157,"Marshall County",49.1,80,1.455,47.6
KY-159,"Martin County",47,74,1.305,45.7
KY-161,"Mason County",44.4,78,1.705,42.7
KY-163,"Meade County",45.9,75,1.315,44.6
KY-165,"Menifee County",46,77,1.601,44.4
KY-167,"Mercer County",46.6,84,2.481,44.1
KY-169,"Metcalfe County",48.3,83,2.13,46.2
KY-171,"Monroe County",49,82,1.931,47.1
KY-173,"Montgomery County",45.9,80,2.071,43.8
KY-175,"Morgan County",46,77,1.445,44.6
KY-177,"Muhlenberg County",49.3,85,2.375,46.9
KY-179,"Nelson County",46.8,79,1.905,44.9
KY-181,"Nicholas County",45.2,79,2.005,43.2
KY-183,"Ohio County",48.1,82,2.058,46
KY-185,"Oldham County",45.1,77,1.504,43.6
KY-187,"Owen County",45.1,79,1.952,43.1
KY-189,"Owsley County",47.5,82,1.721,45.8
KY-191,"Pendleton County",44.6,79,1.825,42.8
KY-193,"Perry County",47.4,85,1.815,45.6
KY-195,"Pike County",47.4,77,1.46,45.9
KY-197,"Powell County",46.6,80,1.786,44.8
KY-199,"Pulaski County",47.6,82,2.11,45.5
KY-201,"Robertson County",44.8,79,1.924,42.9
KY-203,"Rockcastle County",47,83,2.14,44.9
KY-205,"Rowan County",45.3,76,1.385,43.9
KY-207,"Russell County",48.2,83,2.416,45.8
KY-209,"Scott County",45.5,84,2.367,43.1
KY-211,"Shelby County",45.4,79,1.89,43.5
KY-213,"Simpson County",49.4,82,1.952,47.4
KY-215,"Spencer County",46.2,81,1.952,44.2
KY-217,"Taylor County",47.6,84,2.274,45.3
KY-219,"Todd County",49.3,83,1.873,47.4
KY-221,"Trigg County",49.5,82,1.68,47.8
KY-223,"Trimble County",44.8,78,1.596,43.2
KY-225,"Union County",48.1,85,1.947,46.2
