September 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 128 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
ID-017,"Bonner County",59.1,123,5.5,53.6
ID-019,"Bonneville County",60.8,128,7.1,53.7
ID-021,"Boundary County",56.8,123,5.4,51.4
ID-023,"Butte County",60.0,126,6.0,54
ID-025,"Camas County",59.8,127,6.9,52.9
ID-027,"Canyon County",68.4,127,6.1,62.3
ID-029,"Caribou County",60.5,127,7.0,53.5
ID-031,"Cassia County",64.2,127,6.7,57.5
ID-033,"Clark County",58.6,126,6.3,52.3
ID-035,"Clearwater County",59.5,122,5.4,54.1
ID-037,"Custer County",55.1,126,5.7,49.4
ID-039,"Elmore County",65.1,128,6.8,58.3
ID-041,"Franklin County",62.6,127,6.7,55.9
ID-043,"Fremont County",58.0,127,6.4,51.6
ID-045,"Gem County",66.8,127,6.0,60.8
ID-047,"Gooding County",67.2,128,7.2,60
ID-049,"Idaho County",57.2,121,5.2,52
ID-051,"Jefferson County",62.4,128,6.8,55.6
ID-053,"Jerome County",66.2,127,6.8,59.4
ID-055,"Kootenai County",62.3,124,6.7,55.6
ID-057,"Latah County",61.7,123,5.6,56.1
ID-059,"Lemhi County",56.8,127,6.3,50.5
ID-061,"Lewis County",61.0,121,4.9,56.1
ID-063,"Lincoln County",65.2,127,7.2,58
ID-065,"Madison County",62.0,128,7.4,54.6
ID-067,"Minidoka County",64.6,127,6.7,57.9
ID-069,"Nez Perce County",64.3,122,5.1,59.2
ID-071,"Oneida County",64.5,127,6.5,58
ID-073,"Owyhee County",64.8,127,6.1,58.7
ID-075,"Payette County",68.6,127,6.3,62.3
ID-077,"Power County",63.9,127,6.4,57.5
ID-079,"Shoshone County",58.6,123,5.5,53.1
ID-081,"Teton County",58.4,128,6.9,51.5
ID-083,"Twin Falls County",65.0,127,6.4,58.6
ID-085,"Valley County",55.8,126,5.8,50
ID-087,"Washington County",66.3,127,6.3,60
IL-001,"Adams County",67.6,73,0.5,67.1
IL-003,"Alexander County",70.9,72,0.9,70
IL-005,"Bond County",68.4,67,0.3,68.1
IL-007,"Boone County",63.8,83,1.2,62.6
IL-009,"Brown County",66.4,57,-0.2,66.6
IL-011,"Bureau County",65.4,82,1.2,64.2
IL-013,"Calhoun County",68.1,63,0.1,68
IL-015,"Carroll County",64.3,88,1.8,62.5
IL-017,"Cass County",66.6,60,-0.2,66.8
IL-019,"Champaign County",66.0,70,0.4,65.6
IL-021,"Christian County",67.3,67,0.2,67.1
IL-023,"Clark County",67.5,66,0.3,67.2
IL-025,"Clay County",68.6,72,0.6,68
IL-027,"Clinton County",69.1,72,0.5,68.6
IL-029,"Coles County",67.0,64,0.2,66.8
IL-031,"Cook County",66.3,93,2.2,64.1
IL-033,"Crawford County",67.9,64,0.0,67.9
IL-035,"Cumberland County",67.5,67,0.2,67.3
IL-037,"DeKalb County",64.3,82,1.1,63.2
IL-039,"De Witt County",66.5,72,0.9,65.6
IL-041,"Douglas County",66.7,69,0.4,66.3
IL-043,"DuPage County",65.7,91,1.9,63.8
IL-045,"Edgar County",66.6,63,0.2,66.4
IL-047,"Edwards County",68.9,67,0.2,68.7
IL-049,"Effingham County",67.7,66,0.3,67.4
IL-051,"Fayette County",68.2,68,0.5,67.7
IL-053,"Ford County",65.9,76,0.9,65
IL-055,"Franklin County",69.1,69,0.2,68.9
IL-057,"Fulton County",67.3,85,1.2,66.1
IL-059,"Gallatin County",70.1,69,0.3,69.8
IL-061,"Greene County",67.6,57,-0.1,67.7
IL-063,"Grundy County",66.2,86,1.8,64.4
IL-065,"Hamilton County",69.3,71,0.4,68.9
IL-067,"Hancock County",67.6,81,1.1,66.5
IL-069,"Hardin County",70.6,74,0.7,69.9
IL-071,"Henderson County",66.9,82,1.3,65.6
IL-073,"Henry County",65.6,83,1.2,64.4
IL-075,"Iroquois County",65.8,77,0.9,64.9
IL-077,"Jackson County",69.6,76,0.8,68.8
IL-079,"Jasper County",68.1,69,0.4,67.7
IL-081,"Jefferson County",68.9,67,0.2,68.7
IL-083,"Jersey County",68.0,56,-0.1,68.1
IL-085,"Jo Daviess County",64.0,90,2.0,62
IL-087,"Johnson County",69.9,70,0.5,69.4
IL-089,"Kane County",64.7,84,1.4,63.3
IL-091,"Kankakee County",66.1,84,1.6,64.5
IL-093,"Kendall County",65.5,85,1.4,64.1
IL-095,"Knox County",66.3,86,1.3,65
IL-097,"Lake County",65.2,96,2.1,63.1
IL-099,"LaSalle County",65.5,82,1.2,64.3
IL-101,"Lawrence County",68.2,61,-0.2,68.4
IL-103,"Lee County",64.9,87,1.5,63.4
IL-105,"Livingston County",66.7,93,2.1,64.6
IL-107,"Logan County",66.4,64,0.1,66.3
IL-109,"McDonough County",66.9,81,1.0,65.9
IL-111,"McHenry County",64.6,95,2.1,62.5
IL-113,"McLean County",66.7,88,1.8,64.9
IL-115,"Macon County",67.1,73,0.6,66.5
IL-117,"Macoupin County",67.4,60,0.0,67.4
IL-119,"Madison County",68.3,55,-0.4,68.7
IL-121,"Marion County",68.8,76,0.6,68.2
IL-123,"Marshall County",66.3,86,1.4,64.9
IL-125,"Mason County",66.9,67,0.3,66.6
IL-127,"Massac County",71.0,72,0.7,70.3
IL-129,"Menard County",66.2,50,-0.5,66.7
IL-131,"Mercer County",66.3,86,1.4,64.9
IL-133,"Monroe County",69.8,77,0.7,69.1
IL-135,"Montgomery County",67.5,61,0.1,67.4
IL-137,"Morgan County",66.8,62,0.0,66.8
IL-139,"Moultrie County",66.8,64,0.1,66.7
IL-141,"Ogle County",64.2,84,1.4,62.8
IL-143,"Peoria County",67.3,93,2.0,65.3
IL-145,"Perry County",68.9,69,0.1,68.8
IL-147,"Piatt County",66.6,71,0.7,65.9
IL-149,"Pike County",67.2,61,0.0,67.2
IL-151,"Pope County",70.3,68,0.5,69.8
IL-153,"Pulaski County",71.0,73,0.9,70.1
IL-155,"Putnam County",65.6,73,0.7,64.9
IL-157,"Randolph County",69.3,74,0.5,68.8
IL-159,"Richland County",68.5,66,0.3,68.2
IL-161,"Rock Island County",66.0,87,1.5,64.5
IL-163,"St. Clair County",69.2,64,0.2,69
IL-165,"Saline County",69.9,72,0.5,69.4
IL-167,"Sangamon County",66.6,54,-0.3,66.9
IL-169,"Schuyler County",66.8,69,0.3,66.5
IL-171,"Scott County",67.0,56,-0.2,67.2
IL-173,"Shelby County",67.2,64,0.0,67.2
IL-175,"Stark County",66.1,86,1.5,64.6
IL-177,"Stephenson County",63.6,87,1.7,61.9
IL-179,"Tazewell County",67.1,87,1.5,65.6
IL-181,"Union County",70.2,80,1.1,69.1
IL-183,"Vermilion County",65.6,62,-0.1,65.7
IL-185,"Wabash County",68.7,63,0.0,68.7
IL-187,"Warren County",66.2,81,1.1,65.1
IL-189,"Washington County",68.9,70,0.2,68.7
IL-191,"Wayne County",69.0,70,0.5,68.5
IL-193,"White County",69.5,68,0.2,69.3
IL-195,"Whiteside County",65.4,88,1.7,63.7
IL-197,"Will County",65.8,86,1.4,64.4
IL-199,"Williamson County",69.3,71,0.4,68.9
IL-201,"Winnebago County",63.8,83,1.2,62.6
IL-203,"Woodford County",66.6,92,1.9,64.7
IN-001,"Adams County",65.0,77,0.7,64.3
IN-003,"Allen County",64.6,70,0.4,64.2
IN-005,"Bartholomew County",67.1,65,0.1,67
IN-007,"Benton County",65.5,74,0.8,64.7
IN-009,"Blackford County",65.7,77,0.8,64.9
IN-011,"Boone County",65.2,72,0.6,64.6
IN-013,"Brown County",66.7,71,0.4,66.3
IN-015,"Carroll County",65.4,74,0.5,64.9
IN-017,"Cass County",65.0,72,0.5,64.5
IN-019,"Clark County",68.8,73,0.8,68
IN-021,"Clay County",67.3,76,0.7,66.6
IN-023,"Clinton County",64.8,66,0.1,64.7
IN-025,"Crawford County",66.6,41,-1.4,68
IN-027,"Daviess County",68.2,70,0.4,67.8
IN-029,"Dearborn County",67.3,74,0.6,66.7
IN-031,"Decatur County",66.2,58,-0.2,66.4
IN-033,"DeKalb County",63.9,68,0.5,63.4
IN-035,"Delaware County",65.8,75,0.8,65
IN-037,"Dubois County",67.2,49,-0.9,68.1
IN-039,"Elkhart County",64.4,87,1.4,63
IN-041,"Fayette County",65.2,59,-0.1,65.3
IN-043,"Floyd County",68.7,71,0.7,68
IN-045,"Fountain County",65.8,66,0.2,65.6
IN-047,"Franklin County",66.0,61,0.1,65.9
IN-049,"Fulton County",64.6,76,0.9,63.7
IN-051,"Gibson County",69.0,69,0.2,68.8
IN-053,"Grant County",65.8,74,0.9,64.9
IN-055,"Greene County",67.6,75,0.7,66.9
IN-057,"Hamilton County",65.4,67,0.2,65.2
IN-059,"Hancock County",66.0,62,0.3,65.7
IN-061,"Harrison County",68.1,62,0.0,68.1
IN-063,"Hendricks County",65.9,71,0.6,65.3
IN-065,"Henry County",64.9,61,0.2,64.7
IN-067,"Howard County",64.8,63,0.0,64.8
IN-069,"Huntington County",65.4,78,0.9,64.5
IN-071,"Jackson County",67.5,67,0.3,67.2
IN-073,"Jasper County",64.9,73,0.7,64.2
IN-075,"Jay County",65.2,74,0.7,64.5
IN-077,"Jefferson County",68.1,73,0.6,67.5
IN-079,"Jennings County",67.3,66,0.1,67.2
IN-081,"Johnson County",66.5,69,0.3,66.2
IN-083,"Knox County",68.4,67,0.2,68.2
IN-085,"Kosciusko County",64.3,78,0.8,63.5
IN-087,"LaGrange County",64.1,80,1.1,63
IN-089,"Lake County",65.3,80,1.0,64.3
IN-091,"LaPorte County",64.5,81,0.8,63.7
IN-093,"Lawrence County",66.8,61,0.0,66.8
IN-095,"Madison County",65.7,65,0.4,65.3
IN-097,"Marion County",66.5,72,0.5,66
IN-099,"Marshall County",64.4,82,1.2,63.2
IN-101,"Martin County",67.4,66,0.1,67.3
IN-103,"Miami County",65.0,70,0.4,64.6
IN-105,"Monroe County",66.8,73,0.7,66.1
IN-107,"Montgomery County",65.4,67,0.4,65
IN-109,"Morgan County",66.7,71,0.6,66.1
IN-111,"Newton County",65.4,76,0.9,64.5
IN-113,"Noble County",63.8,72,0.5,63.3
IN-115,"Ohio County",68.3,80,1.2,67.1
IN-117,"Orange County",66.5,49,-0.9,67.4
IN-119,"Owen County",67.3,79,1.0,66.3
IN-121,"Parke County",66.2,63,0.2,66
IN-123,"Perry County",67.0,36,-1.8,68.8
IN-125,"Pike County",68.4,66,0.1,68.3
IN-127,"Porter County",64.7,79,0.8,63.9
IN-129,"Posey County",69.7,67,0.0,69.7
IN-131,"Pulaski County",64.6,77,0.8,63.8
IN-133,"Putnam County",66.0,70,0.4,65.6
IN-135,"Randolph County",65.0,72,0.8,64.2
IN-137,"Ripley County",66.6,64,0.3,66.3
IN-139,"Rush County",65.5,60,-0.2,65.7
IN-141,"St. Joseph County",64.6,89,1.5,63.1
IN-143,"Scott County",68.1,69,0.4,67.7
IN-145,"Shelby County",66.6,63,0.1,66.5
IN-147,"Spencer County",68.1,50,-1.0,69.1
IN-149,"Starke County",64.6,81,1.0,63.6
IN-151,"Steuben County",63.8,81,1.1,62.7
IN-153,"Sullivan County",67.8,69,0.3,67.5
IN-155,"Switzerland County",68.7,81,1.4,67.3
IN-157,"Tippecanoe County",66.2,77,1.1,65.1
IN-159,"Tipton County",64.5,57,-0.3,64.8
IN-161,"Union County",65.3,59,0.1,65.2
IN-163,"Vanderburgh County",69.8,70,0.4,69.4
IN-165,"Vermillion County",66.3,62,0.0,66.3
IN-167,"Vigo County",67.4,71,0.5,66.9
IN-169,"Wabash County",65.1,71,0.5,64.6
IN-171,"Warren County",65.6,68,0.3,65.3
IN-173,"Warrick County",68.8,64,-0.1,68.9
IN-175,"Washington County",67.1,63,0.1,67
IN-177,"Wayne County",64.8,62,0.3,64.5
IN-179,"Wells County",65.4,79,1.0,64.4
IN-181,"White County",65.5,79,1.0,64.5
IN-183,"Whitley County",64.2,69,0.4,63.8
IA-001,"Adair County",65.1,86,1.4,63.7
IA-003,"Adams County",66.0,90,1.8,64.2
IA-005,"Allamakee County",63.0,93,2.0,61
IA-007,"Appanoose County",67.2,90,1.8,65.4
IA-009,"Audubon County",64.6,87,1.6,63
IA-011,"Benton County",64.9,93,2.1,62.8
IA-013,"Black Hawk County",64.4,95,2.3,62.1
IA-015,"Boone County",65.1,90,1.8,63.3
IA-017,"Bremer County",63.4,92,2.0,61.4
IA-019,"Buchanan County",63.5,88,1.8,61.7
IA-021,"Buena Vista County",64.4,100,2.5,61.9
IA-023,"Butler County",63.7,89,1.9,61.8
IA-025,"Calhoun County",64.7,96,2.1,62.6
IA-027,"Carroll County",65.0,96,2.4,62.6
IA-029,"Cass County",65.5,86,1.6,63.9
IA-031,"Cedar County",64.7,83,1.2,63.5
IA-033,"Cerro Gordo County",62.7,88,1.8,60.9
IA-035,"Cherokee County",64.9,103,3.0,61.9
IA-037,"Chickasaw County",62.4,87,1.8,60.6
IA-039,"Clarke County",66.7,91,2.0,64.7
IA-041,"Clay County",64.5,106,3.5,61
IA-043,"Clayton County",63.4,91,1.8,61.6
IA-045,"Clinton County",65.4,90,1.8,63.6
IA-047,"Crawford County",65.6,101,2.9,62.7
IA-049,"Dallas County",65.7,86,1.5,64.2
IA-051,"Davis County",67.1,89,1.7,65.4
IA-053,"Decatur County",67.3,95,2.4,64.9
IA-055,"Delaware County",63.2,87,1.7,61.5
IA-057,"Des Moines County",66.7,81,1.2,65.5
IA-059,"Dickinson County",63.8,105,3.3,60.5
IA-061,"Dubuque County",63.5,85,1.4,62.1
IA-063,"Emmet County",62.8,95,2.2,60.6
IA-065,"Fayette County",62.6,91,1.8,60.8
IA-067,"Floyd County",62.9,84,1.7,61.2
IA-069,"Franklin County",63.5,94,2.1,61.4
IA-071,"Fremont County",67.8,90,1.8,66
IA-073,"Greene County",64.8,86,1.7,63.1
IA-075,"Grundy County",64.2,94,2.0,62.2
IA-077,"Guthrie County",64.8,82,1.3,63.5
IA-079,"Hamilton County",64.1,88,1.7,62.4
IA-081,"Hancock County",62.6,86,1.5,61.1
IA-083,"Hardin County",64.3,95,2.3,62
IA-085,"Harrison County",67.2,102,3.1,64.1
IA-087,"Henry County",66.1,79,0.9,65.2
IA-089,"Howard County",61.6,91,2.1,59.5
IA-091,"Humboldt County",63.8,87,1.6,62.2
IA-093,"Ida County",65.2,102,2.8,62.4
IA-095,"Iowa County",66.3,101,2.8,63.5
IA-097,"Jackson County",64.7,89,1.9,62.8
IA-099,"Jasper County",66.2,94,2.2,64
IA-101,"Jefferson County",66.4,83,1.4,65
IA-103,"Johnson County",65.2,87,1.4,63.8
IA-105,"Jones County",64.3,90,1.8,62.5
IA-107,"Keokuk County",66.7,99,2.5,64.2
IA-109,"Kossuth County",63.1,91,1.9,61.2
IA-111,"Lee County",67.2,79,1.0,66.2
IA-113,"Linn County",64.6,92,1.9,62.7
IA-115,"Louisa County",66.7,88,1.8,64.9
IA-117,"Lucas County",66.4,88,1.5,64.9
IA-119,"Lyon County",64.2,105,3.0,61.2
IA-121,"Madison County",66.1,86,1.6,64.5
IA-123,"Mahaska County",67.0,97,2.5,64.5
IA-125,"Marion County",66.4,87,1.4,65
IA-127,"Marshall County",65.2,95,2.3,62.9
IA-129,"Mills County",67.4,92,2.0,65.4
IA-131,"Mitchell County",62.2,89,1.9,60.3
IA-133,"Monona County",66.7,109,3.3,63.4
IA-135,"Monroe County",66.9,88,1.6,65.3
IA-137,"Montgomery County",66.6,87,1.8,64.8
IA-139,"Muscatine County",65.4,79,0.9,64.5
IA-141,"O'Brien County",64.8,106,3.4,61.4
IA-143,"Osceola County",64.2,106,3.6,60.6
IA-145,"Page County",67.3,89,1.9,65.4
IA-147,"Palo Alto County",63.5,98,2.3,61.2
IA-149,"Plymouth County",66.3,111,4.0,62.3
IA-151,"Pocahontas County",63.6,87,1.4,62.2
IA-153,"Polk County",66.2,88,1.7,64.5
IA-155,"Pottawattamie County",66.8,93,2.3,64.5
IA-157,"Poweshiek County",66.2,102,2.8,63.4
IA-159,"Ringgold County",67.0,94,2.5,64.5
IA-161,"Sac County",65.2,100,2.8,62.4
IA-163,"Scott County",65.8,89,1.7,64.1
IA-165,"Shelby County",65.6,94,2.3,63.3
IA-167,"Sioux County",65.1,108,3.3,61.8
IA-169,"Story County",65.4,93,2.2,63.2
IA-171,"Tama County",65.0,95,2.3,62.7
IA-173,"Taylor County",66.9,92,2.3,64.6
IA-175,"Union County",66.0,90,1.9,64.1
IA-177,"Van Buren County",66.7,82,1.0,65.7
IA-179,"Wapello County",67.0,89,1.9,65.1
IA-181,"Warren County",66.7,88,1.5,65.2
IA-183,"Washington County",66.1,86,1.8,64.3
IA-185,"Wayne County",66.6,89,1.6,65
IA-187,"Webster County",64.1,84,1.5,62.6
IA-189,"Winnebago County",62.0,81,1.3,60.7
IA-191,"Winneshiek County",62.7,100,2.7,60
IA-193,"Woodbury County",66.3,108,3.4,62.9
IA-195,"Worth County",62.2,86,1.6,60.6
IA-197,"Wright County",63.4,90,1.7,61.7
KS-001,"Allen County",72.6,105,2.5,70.1
KS-003,"Anderson County",71.8,100,2.4,69.4
KS-005,"Atchison County",69.6,95,2.3,67.3
KS-007,"Barber County",75.0,116,3.9,71.1
KS-009,"Barton County",72.5,109,3.4,69.1
KS-011,"Bourbon County",72.6,99,2.4,70.2
KS-013,"Brown County",69.2,93,2.4,66.8
KS-015,"Butler County",73.9,114,3.9,70
KS-017,"Chase County",71.4,96,2.3,69.1
KS-019,"Chautauqua County",74.9,113,3.5,71.4
KS-021,"Cherokee County",73.9,109,2.8,71.1
KS-023,"Cheyenne County",68.7,116,4.1,64.6
KS-025,"Clark County",74.7,116,3.7,71
KS-027,"Clay County",71.9,109,3.5,68.4
KS-029,"Cloud County",71.9,112,3.8,68.1
KS-031,"Coffey County",72.0,103,2.8,69.2
KS-033,"Comanche County",74.9,117,4.0,70.9
KS-035,"Cowley County",75.0,115,3.9,71.1
KS-037,"Crawford County",73.4,107,2.9,70.5
KS-039,"Decatur County",70.1,117,4.4,65.7
KS-041,"Dickinson County",72.4,107,3.3,69.1
KS-043,"Doniphan County",68.9,85,1.5,67.4
KS-045,"Douglas County",71.0,95,2.3,68.7
KS-047,"Edwards County",73.1,115,3.8,69.3
KS-049,"Elk County",73.7,110,3.2,70.5
KS-051,"Ellis County",72.1,112,3.9,68.2
KS-053,"Ellsworth County",73.9,117,4.5,69.4
KS-055,"Finney County",71.7,111,3.9,67.8
KS-057,"Ford County",73.0,115,3.9,69.1
KS-059,"Franklin County",71.4,98,2.5,68.9
KS-061,"Geary County",71.4,100,2.8,68.6
KS-063,"Gove County",71.3,113,4.1,67.2
KS-065,"Graham County",70.9,110,3.8,67.1
KS-067,"Grant County",72.0,109,3.3,68.7
KS-069,"Gray County",72.4,114,3.9,68.5
KS-071,"Greeley County",68.3,101,2.5,65.8
KS-073,"Greenwood County",72.9,109,3.1,69.8
KS-075,"Hamilton County",69.9,96,2.3,67.6
KS-077,"Harper County",75.2,116,3.6,71.6
KS-079,"Harvey County",74.2,114,4.2,70
KS-081,"Haskell County",72.2,113,3.6,68.6
KS-083,"Hodgeman County",72.9,116,4.0,68.9
KS-085,"Jackson County",70.0,98,2.6,67.4
KS-087,"Jefferson County",70.2,94,2.2,68
KS-089,"Jewell County",70.4,108,3.4,67
KS-091,"Johnson County",70.9,97,2.4,68.5
KS-093,"Kearny County",70.9,108,3.3,67.6
KS-095,"Kingman County",74.6,114,3.9,70.7
KS-097,"Kiowa County",73.7,116,3.9,69.8
KS-099,"Labette County",74.2,108,2.8,71.4
KS-101,"Lane County",71.7,115,4.3,67.4
KS-103,"Leavenworth County",70.6,98,2.4,68.2
KS-105,"Lincoln County",73.1,116,4.2,68.9
KS-107,"Linn County",71.8,96,2.2,69.6
KS-109,"Logan County",70.3,112,3.7,66.6
KS-111,"Lyon County",71.5,103,2.7,68.8
KS-113,"McPherson County",73.5,116,4.1,69.4
KS-115,"Marion County",72.6,111,3.4,69.2
KS-117,"Marshall County",69.8,99,2.6,67.2
KS-119,"Meade County",74.0,115,3.8,70.2
KS-121,"Miami County",71.2,98,2.3,68.9
KS-123,"Mitchell County",71.4,106,3.3,68.1
KS-125,"Montgomery County",74.5,109,2.8,71.7
KS-127,"Morris County",70.6,97,2.2,68.4
KS-129,"Morton County",72.5,115,3.7,68.8
KS-131,"Nemaha County",69.0,95,2.3,66.7
KS-133,"Neosho County",73.7,108,3.0,70.7
KS-135,"Ness County",72.3,112,3.8,68.5
KS-137,"Norton County",70.2,117,4.2,66
KS-139,"Osage County",71.5,105,3.0,68.5
KS-141,"Osborne County",71.6,111,3.6,68
KS-143,"Ottawa County",72.8,112,4.1,68.7
KS-145,"Pawnee County",72.4,111,3.4,69
KS-147,"Phillips County",70.3,109,3.7,66.6
KS-149,"Pottawatomie County",70.3,95,2.3,68
KS-151,"Pratt County",74.0,116,4.0,70
KS-153,"Rawlins County",69.3,114,4.1,65.2
KS-155,"Reno County",74.0,115,3.9,70.1
KS-157,"Republic County",70.8,110,3.8,67
KS-159,"Rice County",73.2,114,3.7,69.5
KS-161,"Riley County",71.0,100,2.7,68.3
KS-163,"Rooks County",71.1,107,3.5,67.6
KS-165,"Rush County",72.1,110,3.4,68.7
KS-167,"Russell County",73.2,116,4.4,68.8
KS-169,"Saline County",73.4,111,4.0,69.4
KS-171,"Scott County",71.1,114,4.1,67
KS-173,"Sedgwick County",74.7,115,3.9,70.8
KS-175,"Seward County",73.6,116,4.0,69.6
KS-177,"Shawnee County",71.0,96,2.6,68.4
KS-179,"Sheridan County",70.4,115,4.1,66.3
KS-181,"Sherman County",69.0,118,4.5,64.5
KS-183,"Smith County",70.3,109,3.4,66.9
KS-185,"Stafford County",72.9,113,3.5,69.4
KS-187,"Stanton County",71.3,104,2.9,68.4
KS-189,"Stevens County",73.2,115,4.1,69.1
KS-191,"Sumner County",75.3,114,3.7,71.6
KS-193,"Thomas County",69.5,114,4.0,65.5
KS-195,"Trego County",71.6,111,3.8,67.8
KS-197,"Wabaunsee County",70.9,98,2.7,68.2
KS-199,"Wallace County",69.0,112,3.6,65.4
KS-201,"Washington County",71.1,112,3.9,67.2
KS-203,"Wichita County",69.7,103,3.1,66.6
KS-205,"Wilson County",73.6,107,2.6,71
KS-207,"Woodson County",72.8,106,2.8,70
KS-209,"Wyandotte County",70.9,98,2.5,68.4
KY-001,"Adair County",68.1,53,-0.6,68.7
KY-003,"Allen County",69.5,56,-0.7,70.2
KY-005,"Anderson County",68.5,70,0.3,68.2
KY-007,"Ballard County",71.3,71,0.8,70.5
KY-009,"Barren County",69.2,56,-0.7,69.9
KY-011,"Bath County",67.0,52,-0.6,67.6
KY-013,"Bell County",65.6,39,-1.5,67.1
KY-015,"Boone County",68.2,78,1.0,67.2
KY-017,"Bourbon County",67.3,59,-0.1,67.4
KY-019,"Boyd County",67.5,63,0.4,67.1
KY-021,"Boyle County",67.8,57,-0.2,68
KY-023,"Bracken County",66.6,52,-0.5,67.1
KY-025,"Breathitt County",67.6,49,-0.8,68.4
KY-027,"Breckinridge County",67.7,49,-0.9,68.6
KY-029,"Bullitt County",69.4,69,0.5,68.9
KY-031,"Butler County",70.4,74,0.5,69.9
KY-033,"Caldwell County",70.4,66,0.0,70.4
KY-035,"Calloway County",71.2,71,0.4,70.8
KY-037,"Campbell County",68.0,72,0.5,67.5
KY-039,"Carlisle County",71.1,68,0.5,70.6
KY-041,"Carroll County",69.3,80,1.4,67.9
KY-043,"Carter County",66.7,61,0.1,66.6
KY-045,"Casey County",67.2,52,-0.6,67.8
KY-047,"Christian County",69.7,57,-0.6,70.3
KY-049,"Clark County",67.5,57,-0.3,67.8
KY-051,"Clay County",66.9,47,-1.1,68
KY-053,"Clinton County",67.8,52,-0.8,68.6
KY-055,"Crittenden County",70.8,71,0.5,70.3
KY-057,"Cumberland County",68.7,53,-0.8,69.5
KY-059,"Daviess County",68.9,56,-0.7,69.6
KY-061,"Edmonson County",69.8,69,0.1,69.7
KY-063,"Elliott County",66.8,59,-0.2,67
KY-065,"Estill County",67.7,50,-0.8,68.5
KY-067,"Fayette County",67.9,62,0.3,67.6
KY-069,"Fleming County",66.4,49,-0.7,67.1
KY-071,"Floyd County",67.3,43,-1.0,68.3
KY-073,"Franklin County",68.7,71,0.6,68.1
KY-075,"Fulton County",70.1,44,-1.2,71.3
KY-077,"Gallatin County",69.2,83,1.5,67.7
KY-079,"Garrard County",67.9,55,-0.3,68.2
KY-081,"Grant County",68.2,76,0.8,67.4
KY-083,"Graves County",70.9,67,0.2,70.7
KY-085,"Grayson County",68.8,64,-0.1,68.9
KY-087,"Green County",68.7,53,-0.6,69.3
KY-089,"Greenup County",67.0,64,0.4,66.6
KY-091,"Hancock County",67.6,44,-1.6,69.2
KY-093,"Hardin County",68.5,64,0.0,68.5
KY-095,"Harlan County",63.8,20,-2.3,66.1
KY-097,"Harrison County",67.5,59,0.0,67.5
KY-099,"Hart County",69.1,63,-0.2,69.3
KY-101,"Henderson County",69.8,62,-0.1,69.9
KY-103,"Henry County",68.7,76,0.9,67.8
KY-105,"Hickman County",70.3,56,-0.6,70.9
KY-107,"Hopkins County",70.1,62,-0.2,70.3
KY-109,"Jackson County",66.5,47,-1.0,67.5
KY-111,"Jefferson County",69.6,72,0.7,68.9
KY-113,"Jessamine County",68.3,61,0.3,68
KY-115,"Johnson County",67.2,54,-0.5,67.7
KY-117,"Kenton County",68.0,77,0.8,67.2
KY-119,"Knott County",66.1,37,-1.6,67.7
KY-121,"Knox County",66.4,40,-1.4,67.8
KY-123,"Larue County",68.4,59,-0.3,68.7
KY-125,"Laurel County",66.5,47,-1.1,67.6
KY-127,"Lawrence County",67.3,61,0.0,67.3
KY-129,"Lee County",67.7,49,-0.9,68.6
KY-131,"Leslie County",66.0,33,-1.7,67.7
KY-133,"Letcher County",64.2,17,-2.6,66.8
KY-135,"Lewis County",66.2,54,-0.4,66.6
KY-137,"Lincoln County",67.1,52,-0.6,67.7
KY-139,"Livingston County",71.3,74,0.7,70.6
KY-141,"Logan County",69.8,55,-0.5,70.3
KY-143,"Lyon County",71.2,72,0.5,70.7
KY-145,"McCracken County",71.5,73,0.9,70.6
KY-147,"McCreary County",65.8,30,-1.8,67.6
KY-149,"McLean County",69.9,63,-0.1,70
KY-151,"Madison County",67.9,54,-0.4,68.3
KY-153,"Magoffin County",67.1,53,-0.7,67.8
KY-155,"Marion County",68.1,57,-0.4,68.5
KY-157,"Marshall County",71.7,74,0.7,71
KY-159,"Martin County",67.5,52,-0.6,68.1
KY-161,"Mason County",65.8,44,-1.0,66.8
KY-163,"Meade County",67.9,59,-0.5,68.4
KY-165,"Menifee County",66.9,54,-0.6,67.5
KY-167,"Mercer County",68.3,63,0.2,68.1
KY-169,"Metcalfe County",68.3,52,-0.8,69.1
KY-171,"Monroe County",68.4,46,-1.2,69.6
KY-173,"Montgomery County",66.9,53,-0.6,67.5
KY-175,"Morgan County",67.0,55,-0.6,67.6
KY-177,"Muhlenberg County",70.0,67,-0.1,70.1
KY-179,"Nelson County",68.7,63,-0.1,68.8
KY-181,"Nicholas County",66.7,51,-0.5,67.2
KY-183,"Ohio County",69.5,64,0.0,69.5
KY-185,"Oldham County",68.8,71,0.8,68
KY-187,"Owen County",68.7,79,1.0,67.7
KY-189,"Owsley County",67.5,48,-1.0,68.5
KY-191,"Pendleton County",67.7,66,0.2,67.5
KY-193,"Perry County",66.4,35,-1.7,68.1
KY-195,"Pike County",66.8,38,-1.3,68.1
KY-197,"Powell County",67.4,50,-0.8,68.2
KY-199,"Pulaski County",67.0,51,-1.0,68
KY-201,"Robertson County",66.6,53,-0.5,67.1
KY-203,"Rockcastle County",66.7,51,-0.8,67.5
