November 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 128 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
ID-019,"Bonneville County",24.1,10,-5.7,29.8
ID-021,"Boundary County",24.5,9,-4.4,28.9
ID-023,"Butte County",21.6,4,-7.1,28.7
ID-025,"Camas County",25.8,19,-3.8,29.6
ID-027,"Canyon County",33.5,5,-5.8,39.3
ID-029,"Caribou County",24.2,10,-5.7,29.9
ID-031,"Cassia County",28.4,6,-5.7,34.1
ID-033,"Clark County",20.5,6,-6.8,27.3
ID-035,"Clearwater County",28.6,14,-3.9,32.5
ID-037,"Custer County",20.3,4,-6.1,26.4
ID-039,"Elmore County",29.8,11,-4.9,34.7
ID-041,"Franklin County",28.0,19,-3.9,31.9
ID-043,"Fremont County",20.2,7,-7.0,27.2
ID-045,"Gem County",30.9,3,-5.8,36.7
ID-047,"Gooding County",32.4,17,-3.6,36
ID-049,"Idaho County",25.0,4,-5.7,30.7
ID-051,"Jefferson County",23.1,4,-7.0,30.1
ID-053,"Jerome County",32.1,13,-4.1,36.2
ID-055,"Kootenai County",29.8,13,-4.2,34
ID-057,"Latah County",31.2,11,-4.2,35.4
ID-059,"Lemhi County",21.0,4,-6.2,27.2
ID-061,"Lewis County",29.2,5,-5.5,34.7
ID-063,"Lincoln County",30.2,16,-3.7,33.9
ID-065,"Madison County",24.3,12,-6.0,30.3
ID-067,"Minidoka County",28.1,7,-5.7,33.8
ID-069,"Nez Perce County",32.5,7,-5.0,37.5
ID-071,"Oneida County",28.0,7,-5.5,33.5
ID-073,"Owyhee County",30.0,4,-5.9,35.9
ID-075,"Payette County",33.2,8,-4.9,38.1
ID-077,"Power County",26.6,6,-6.6,33.2
ID-079,"Shoshone County",26.9,15,-4.3,31.2
ID-081,"Teton County",20.1,4,-7.6,27.7
ID-083,"Twin Falls County",29.9,5,-6.0,35.9
ID-085,"Valley County",22.2,4,-5.8,28
ID-087,"Washington County",30.4,5,-5.2,35.6
IL-001,"Adams County",42.6,76,1.3,41.3
IL-003,"Alexander County",46.9,75,0.8,46.1
IL-005,"Bond County",44.9,84,1.6,43.3
IL-007,"Boone County",40.0,104,3.4,36.6
IL-009,"Brown County",41.4,57,0.3,41.1
IL-011,"Bureau County",41.1,101,3.3,37.8
IL-013,"Calhoun County",44.2,77,1.1,43.1
IL-015,"Carroll County",39.8,101,3.4,36.4
IL-017,"Cass County",42.5,78,1.3,41.2
IL-019,"Champaign County",42.1,88,2.0,40.1
IL-021,"Christian County",43.6,88,2.0,41.6
IL-023,"Clark County",44.1,90,2.0,42.1
IL-025,"Clay County",45.3,91,2.2,43.1
IL-027,"Clinton County",45.2,82,1.3,43.9
IL-029,"Coles County",43.6,90,2.2,41.4
IL-031,"Cook County",42.6,107,3.7,38.9
IL-033,"Crawford County",44.4,80,1.4,43
IL-035,"Cumberland County",44.3,91,2.3,42
IL-037,"DeKalb County",40.5,103,3.2,37.3
IL-039,"De Witt County",42.4,93,2.4,40
IL-041,"Douglas County",43.0,90,2.3,40.7
IL-043,"DuPage County",41.8,106,3.5,38.3
IL-045,"Edgar County",43.1,89,1.9,41.2
IL-047,"Edwards County",45.8,84,1.5,44.3
IL-049,"Effingham County",44.6,92,2.4,42.2
IL-051,"Fayette County",44.7,90,2.0,42.7
IL-053,"Ford County",42.1,100,2.8,39.3
IL-055,"Franklin County",45.9,83,1.3,44.6
IL-057,"Fulton County",42.8,95,2.6,40.2
IL-059,"Gallatin County",45.5,64,0.2,45.3
IL-061,"Greene County",43.8,79,1.1,42.7
IL-063,"Grundy County",42.0,102,3.4,38.6
IL-065,"Hamilton County",45.9,86,1.5,44.4
IL-067,"Hancock County",42.2,80,1.7,40.5
IL-069,"Hardin County",45.7,61,0.0,45.7
IL-071,"Henderson County",41.5,87,2.0,39.5
IL-073,"Henry County",40.9,97,2.8,38.1
IL-075,"Iroquois County",41.9,98,2.5,39.4
IL-077,"Jackson County",45.5,74,0.8,44.7
IL-079,"Jasper County",44.9,92,2.3,42.6
IL-081,"Jefferson County",45.7,85,1.6,44.1
IL-083,"Jersey County",44.6,81,1.4,43.2
IL-085,"Jo Daviess County",38.8,98,2.9,35.9
IL-087,"Johnson County",45.8,68,0.3,45.5
IL-089,"Kane County",40.8,103,3.1,37.7
IL-091,"Kankakee County",42.1,101,2.9,39.2
IL-093,"Kendall County",41.5,102,3.0,38.5
IL-095,"Knox County",41.6,96,2.7,38.9
IL-097,"Lake County",41.9,108,4.2,37.7
IL-099,"LaSalle County",41.2,98,3.0,38.2
IL-101,"Lawrence County",44.8,77,1.1,43.7
IL-103,"Lee County",40.5,102,3.5,37
IL-105,"Livingston County",43.1,110,4.3,38.8
IL-107,"Logan County",42.8,90,2.1,40.7
IL-109,"McDonough County",42.2,91,2.2,40
IL-111,"McHenry County",40.5,106,3.8,36.7
IL-113,"McLean County",43.2,109,4.1,39.1
IL-115,"Macon County",42.8,89,2.0,40.8
IL-117,"Macoupin County",43.9,80,1.5,42.4
IL-119,"Madison County",44.7,70,0.8,43.9
IL-121,"Marion County",45.1,87,1.7,43.4
IL-123,"Marshall County",42.1,102,3.5,38.6
IL-125,"Mason County",43.0,88,2.0,41
IL-127,"Massac County",46.7,69,0.4,46.3
IL-129,"Menard County",42.6,81,1.4,41.2
IL-131,"Mercer County",41.0,91,2.4,38.6
IL-133,"Monroe County",46.2,82,1.5,44.7
IL-135,"Montgomery County",44.2,87,1.9,42.3
IL-137,"Morgan County",43.0,82,1.5,41.5
IL-139,"Moultrie County",43.0,89,1.9,41.1
IL-141,"Ogle County",39.8,100,3.1,36.7
IL-143,"Peoria County",42.8,103,3.4,39.4
IL-145,"Perry County",45.8,85,1.5,44.3
IL-147,"Piatt County",42.4,90,2.2,40.2
IL-149,"Pike County",42.7,70,0.6,42.1
IL-151,"Pope County",45.6,60,-0.1,45.7
IL-153,"Pulaski County",47.1,78,0.9,46.2
IL-155,"Putnam County",41.6,98,2.9,38.7
IL-157,"Randolph County",45.4,73,1.0,44.4
IL-159,"Richland County",45.2,85,1.7,43.5
IL-161,"Rock Island County",41.0,98,2.7,38.3
IL-163,"St. Clair County",45.2,71,0.8,44.4
IL-165,"Saline County",45.4,70,0.3,45.1
IL-167,"Sangamon County",43.0,83,1.5,41.5
IL-169,"Schuyler County",42.1,78,1.4,40.7
IL-171,"Scott County",42.9,74,0.9,42
IL-173,"Shelby County",43.6,89,1.9,41.7
IL-175,"Stark County",41.5,102,3.1,38.4
IL-177,"Stephenson County",39.2,102,3.4,35.8
IL-179,"Tazewell County",43.2,103,3.4,39.8
IL-181,"Union County",45.8,69,0.5,45.3
IL-183,"Vermilion County",41.9,81,1.4,40.5
IL-185,"Wabash County",45.4,79,1.1,44.3
IL-187,"Warren County",41.1,87,2.0,39.1
IL-189,"Washington County",45.4,84,1.4,44
IL-191,"Wayne County",46.0,89,2.0,44
IL-193,"White County",45.9,76,1.1,44.8
IL-195,"Whiteside County",40.8,102,3.4,37.4
IL-197,"Will County",41.9,100,3.0,38.9
IL-199,"Williamson County",45.5,71,0.6,44.9
IL-201,"Winnebago County",40.0,104,3.4,36.6
IL-203,"Woodford County",42.9,109,4.2,38.7
IN-001,"Adams County",43.1,104,3.5,39.6
IN-003,"Allen County",42.5,100,3.0,39.5
IN-005,"Bartholomew County",44.6,93,2.0,42.6
IN-007,"Benton County",41.7,97,2.3,39.4
IN-009,"Blackford County",43.0,99,2.6,40.4
IN-011,"Boone County",42.8,97,2.9,39.9
IN-013,"Brown County",43.4,87,1.5,41.9
IN-015,"Carroll County",42.8,100,2.9,39.9
IN-017,"Cass County",42.2,99,2.7,39.5
IN-019,"Clark County",45.4,86,1.4,44
IN-021,"Clay County",42.8,75,1.1,41.7
IN-023,"Clinton County",42.7,100,2.9,39.8
IN-025,"Crawford County",44.4,66,0.2,44.2
IN-027,"Daviess County",45.1,92,2.0,43.1
IN-029,"Dearborn County",44.5,87,1.7,42.8
IN-031,"Decatur County",43.9,87,1.7,42.2
IN-033,"DeKalb County",42.0,104,3.3,38.7
IN-035,"Delaware County",43.6,101,3.0,40.6
IN-037,"Dubois County",44.8,78,0.9,43.9
IN-039,"Elkhart County",41.7,105,3.4,38.3
IN-041,"Fayette County",42.6,87,1.5,41.1
IN-043,"Floyd County",45.8,86,1.6,44.2
IN-045,"Fountain County",42.4,88,1.9,40.5
IN-047,"Franklin County",43.1,81,1.2,41.9
IN-049,"Fulton County",41.8,100,3.0,38.8
IN-051,"Gibson County",45.6,78,1.1,44.5
IN-053,"Grant County",42.9,97,2.5,40.4
IN-055,"Greene County",43.1,76,1.0,42.1
IN-057,"Hamilton County",43.0,96,2.4,40.6
IN-059,"Hancock County",43.4,96,2.2,41.2
IN-061,"Harrison County",45.7,84,1.3,44.4
IN-063,"Hendricks County",43.0,97,2.4,40.6
IN-065,"Henry County",42.7,94,2.3,40.4
IN-067,"Howard County",42.7,98,2.8,39.9
IN-069,"Huntington County",42.1,95,2.2,39.9
IN-071,"Jackson County",44.7,89,1.7,43
IN-073,"Jasper County",41.6,93,2.4,39.2
IN-075,"Jay County",42.8,98,2.7,40.1
IN-077,"Jefferson County",45.3,91,2.0,43.3
IN-079,"Jennings County",44.9,89,1.9,43
IN-081,"Johnson County",43.6,94,2.1,41.5
IN-083,"Knox County",45.2,87,1.7,43.5
IN-085,"Kosciusko County",41.7,99,3.0,38.7
IN-087,"LaGrange County",41.7,104,3.5,38.2
IN-089,"Lake County",41.8,99,2.6,39.2
IN-091,"LaPorte County",41.6,99,2.7,38.9
IN-093,"Lawrence County",44.0,85,1.4,42.6
IN-095,"Madison County",43.6,99,2.8,40.8
IN-097,"Marion County",43.3,95,2.1,41.2
IN-099,"Marshall County",42.0,104,3.6,38.4
IN-101,"Martin County",44.7,92,1.9,42.8
IN-103,"Miami County",41.9,97,2.2,39.7
IN-105,"Monroe County",42.4,72,0.7,41.7
IN-107,"Montgomery County",42.8,97,2.8,40
IN-109,"Morgan County",42.6,79,1.1,41.5
IN-111,"Newton County",41.9,99,2.7,39.2
IN-113,"Noble County",41.4,99,2.8,38.6
IN-115,"Ohio County",45.4,94,2.1,43.3
IN-117,"Orange County",44.2,74,0.8,43.4
IN-119,"Owen County",41.6,61,0.0,41.6
IN-121,"Parke County",42.9,88,1.8,41.1
IN-123,"Perry County",44.9,59,-0.3,45.2
IN-125,"Pike County",45.3,84,1.4,43.9
IN-127,"Porter County",41.2,92,2.2,39
IN-129,"Posey County",45.6,67,0.3,45.3
IN-131,"Pulaski County",41.5,98,2.6,38.9
IN-133,"Putnam County",42.5,86,1.6,40.9
IN-135,"Randolph County",42.4,95,2.4,40
IN-137,"Ripley County",44.1,87,1.8,42.3
IN-139,"Rush County",43.2,89,1.9,41.3
IN-141,"St. Joseph County",42.0,104,3.5,38.5
IN-143,"Scott County",45.1,89,1.7,43.4
IN-145,"Shelby County",44.2,96,2.3,41.9
IN-147,"Spencer County",45.4,63,0.0,45.4
IN-149,"Starke County",41.6,101,2.9,38.7
IN-151,"Steuben County",41.4,105,3.5,37.9
IN-153,"Sullivan County",44.1,81,1.5,42.6
IN-155,"Switzerland County",45.6,94,2.1,43.5
IN-157,"Tippecanoe County",42.8,99,2.9,39.9
IN-159,"Tipton County",42.9,98,2.8,40.1
IN-161,"Union County",42.4,84,1.3,41.1
IN-163,"Vanderburgh County",46.0,75,0.7,45.3
IN-165,"Vermillion County",42.8,84,1.6,41.2
IN-167,"Vigo County",43.8,89,1.9,41.9
IN-169,"Wabash County",41.5,84,1.6,39.9
IN-171,"Warren County",41.9,87,1.8,40.1
IN-173,"Warrick County",45.5,73,0.6,44.9
IN-175,"Washington County",44.4,83,1.3,43.1
IN-177,"Wayne County",42.1,89,1.7,40.4
IN-179,"Wells County",42.7,98,2.8,39.9
IN-181,"White County",42.1,100,2.7,39.4
IN-183,"Whitley County",41.4,93,2.1,39.3
IA-001,"Adair County",37.8,69,1.0,36.8
IA-003,"Adams County",38.8,75,1.5,37.3
IA-005,"Allamakee County",36.4,88,2.6,33.8
IA-007,"Appanoose County",40.2,71,1.2,39
IA-009,"Audubon County",36.6,67,1.0,35.6
IA-011,"Benton County",37.0,74,1.3,35.7
IA-013,"Black Hawk County",36.7,78,1.8,34.9
IA-015,"Boone County",37.2,73,1.3,35.9
IA-017,"Bremer County",35.9,79,1.9,34
IA-019,"Buchanan County",36.5,79,1.9,34.6
IA-021,"Buena Vista County",34.7,66,1.0,33.7
IA-023,"Butler County",36.0,78,1.7,34.3
IA-025,"Calhoun County",35.9,72,1.2,34.7
IA-027,"Carroll County",36.6,77,1.6,35
IA-029,"Cass County",37.7,67,0.8,36.9
IA-031,"Cedar County",38.6,81,1.7,36.9
IA-033,"Cerro Gordo County",34.8,80,1.8,33
IA-035,"Cherokee County",34.5,65,0.8,33.7
IA-037,"Chickasaw County",35.0,77,1.8,33.2
IA-039,"Clarke County",38.5,62,0.5,38
IA-041,"Clay County",34.1,71,1.3,32.8
IA-043,"Clayton County",37.0,88,2.6,34.4
IA-045,"Clinton County",39.9,97,2.7,37.2
IA-047,"Crawford County",36.4,71,1.4,35
IA-049,"Dallas County",37.8,68,0.7,37.1
IA-051,"Davis County",40.3,69,1.2,39.1
IA-053,"Decatur County",39.1,62,0.6,38.5
IA-055,"Delaware County",37.2,86,2.5,34.7
IA-057,"Des Moines County",40.7,72,1.5,39.2
IA-059,"Dickinson County",33.7,76,1.6,32.1
IA-061,"Dubuque County",37.7,88,2.2,35.5
IA-063,"Emmet County",33.8,75,1.7,32.1
IA-065,"Fayette County",35.6,82,2.1,33.5
IA-067,"Floyd County",34.9,74,1.4,33.5
IA-069,"Franklin County",35.5,80,1.8,33.7
IA-071,"Fremont County",38.6,57,-0.4,39
IA-073,"Greene County",37.0,73,1.3,35.7
IA-075,"Grundy County",36.6,77,1.7,34.9
IA-077,"Guthrie County",37.2,68,0.9,36.3
IA-079,"Hamilton County",35.9,71,1.2,34.7
IA-081,"Hancock County",34.6,77,1.5,33.1
IA-083,"Hardin County",36.3,75,1.7,34.6
IA-085,"Harrison County",36.7,62,0.2,36.5
IA-087,"Henry County",39.2,59,0.4,38.8
IA-089,"Howard County",34.0,78,1.9,32.1
IA-091,"Humboldt County",35.5,75,1.2,34.3
IA-093,"Ida County",35.5,69,1.1,34.4
IA-095,"Iowa County",38.5,82,1.9,36.6
IA-097,"Jackson County",39.0,95,2.5,36.5
IA-099,"Jasper County",38.3,72,1.3,37
IA-101,"Jefferson County",39.4,62,0.8,38.6
IA-103,"Johnson County",38.5,72,1.4,37.1
IA-105,"Jones County",38.2,92,2.4,35.8
IA-107,"Keokuk County",39.2,79,1.7,37.5
IA-109,"Kossuth County",34.7,76,1.7,33
IA-111,"Lee County",40.8,63,0.7,40.1
IA-113,"Linn County",37.7,82,1.9,35.8
IA-115,"Louisa County",40.6,87,2.0,38.6
IA-117,"Lucas County",38.7,61,0.3,38.4
IA-119,"Lyon County",33.4,66,0.9,32.5
IA-121,"Madison County",38.2,65,0.6,37.6
IA-123,"Mahaska County",39.3,77,1.4,37.9
IA-125,"Marion County",38.7,60,0.3,38.4
IA-127,"Marshall County",37.4,74,1.6,35.8
IA-129,"Mills County",38.2,57,-0.1,38.3
IA-131,"Mitchell County",34.2,78,1.7,32.5
IA-133,"Monona County",36.2,66,0.6,35.6
IA-135,"Monroe County",40.0,70,1.3,38.7
IA-137,"Montgomery County",38.7,64,1.0,37.7
IA-139,"Muscatine County",39.8,83,1.7,38.1
IA-141,"O'Brien County",34.2,69,1.2,33
IA-143,"Osceola County",33.5,73,1.3,32.2
IA-145,"Page County",39.0,60,0.6,38.4
IA-147,"Palo Alto County",34.3,72,1.3,33
IA-149,"Plymouth County",34.6,62,0.6,34
IA-151,"Pocahontas County",34.8,65,0.6,34.2
IA-153,"Polk County",38.1,63,0.6,37.5
IA-155,"Pottawattamie County",37.4,57,0.0,37.4
IA-157,"Poweshiek County",38.4,82,1.9,36.5
IA-159,"Ringgold County",39.1,70,1.1,38
IA-161,"Sac County",35.8,76,1.5,34.3
IA-163,"Scott County",40.7,98,2.9,37.8
IA-165,"Shelby County",36.7,67,0.8,35.9
IA-167,"Sioux County",34.0,64,0.8,33.2
IA-169,"Story County",37.2,71,1.3,35.9
IA-171,"Tama County",37.3,78,1.7,35.6
IA-173,"Taylor County",39.0,67,1.1,37.9
IA-175,"Union County",39.2,78,1.8,37.4
IA-177,"Van Buren County",39.8,58,0.3,39.5
IA-179,"Wapello County",40.1,75,1.5,38.6
IA-181,"Warren County",38.2,56,-0.2,38.4
IA-183,"Washington County",39.4,76,1.7,37.7
IA-185,"Wayne County",39.2,62,0.6,38.6
IA-187,"Webster County",36.0,71,1.2,34.8
IA-189,"Winnebago County",34.0,76,1.6,32.4
IA-191,"Winneshiek County",35.7,94,3.0,32.7
IA-193,"Woodbury County",35.2,62,0.3,34.9
IA-195,"Worth County",34.3,79,1.9,32.4
IA-197,"Wright County",35.2,73,1.3,33.9
KS-001,"Allen County",44.2,53,-0.7,44.9
KS-003,"Anderson County",43.0,45,-1.2,44.2
KS-005,"Atchison County",40.7,48,-0.9,41.6
KS-007,"Barber County",43.9,53,-0.4,44.3
KS-009,"Barton County",40.4,39,-1.5,41.9
KS-011,"Bourbon County",43.8,47,-1.2,45
KS-013,"Brown County",39.8,47,-0.9,40.7
KS-015,"Butler County",43.6,55,-0.4,44
KS-017,"Chase County",42.1,48,-0.9,43
KS-019,"Chautauqua County",45.3,52,-0.8,46.1
KS-021,"Cherokee County",46.4,58,-0.1,46.5
KS-023,"Cheyenne County",37.2,44,-0.9,38.1
KS-025,"Clark County",42.6,41,-1.5,44.1
KS-027,"Clay County",41.2,55,-0.3,41.5
KS-029,"Cloud County",40.4,51,-0.6,41
KS-031,"Coffey County",43.5,54,-0.4,43.9
KS-033,"Comanche County",43.2,45,-0.9,44.1
KS-035,"Cowley County",45.2,58,-0.1,45.3
KS-037,"Crawford County",45.2,55,-0.5,45.7
KS-039,"Decatur County",37.7,42,-0.9,38.6
KS-041,"Dickinson County",41.9,53,-0.4,42.3
KS-043,"Doniphan County",40.0,45,-1.5,41.5
KS-045,"Douglas County",42.7,52,-0.4,43.1
KS-047,"Edwards County",41.8,51,-0.6,42.4
KS-049,"Elk County",44.6,51,-0.6,45.2
KS-051,"Ellis County",39.6,38,-1.4,41
KS-053,"Ellsworth County",42.0,59,0.0,42
KS-055,"Finney County",39.5,40,-1.3,40.8
KS-057,"Ford County",41.3,44,-1.0,42.3
KS-059,"Franklin County",43.1,50,-0.5,43.6
KS-061,"Geary County",42.0,56,-0.1,42.1
KS-063,"Gove County",38.7,42,-1.3,40
KS-065,"Graham County",38.9,42,-1.2,40.1
KS-067,"Grant County",39.8,31,-2.0,41.8
KS-069,"Gray County",40.2,41,-1.4,41.6
KS-071,"Greeley County",38.3,44,-0.8,39.1
KS-073,"Greenwood County",43.6,50,-0.6,44.2
KS-075,"Hamilton County",39.4,37,-1.4,40.8
KS-077,"Harper County",44.4,52,-0.5,44.9
KS-079,"Harvey County",43.0,52,-0.5,43.5
KS-081,"Haskell County",40.0,37,-1.7,41.7
KS-083,"Hodgeman County",40.8,39,-1.3,42.1
KS-085,"Jackson County",40.8,51,-0.5,41.3
KS-087,"Jefferson County",41.8,51,-0.5,42.3
KS-089,"Jewell County",39.0,51,-0.5,39.5
KS-091,"Johnson County",42.4,51,-0.6,43
KS-093,"Kearny County",39.6,39,-1.1,40.7
KS-095,"Kingman County",43.3,53,-0.6,43.9
KS-097,"Kiowa County",42.6,48,-0.5,43.1
KS-099,"Labette County",45.8,52,-0.7,46.5
KS-101,"Lane County",39.2,43,-1.1,40.3
KS-103,"Leavenworth County",42.4,52,-0.1,42.5
KS-105,"Lincoln County",41.1,58,-0.2,41.3
KS-107,"Linn County",43.4,51,-1.0,44.4
KS-109,"Logan County",38.6,42,-1.0,39.6
KS-111,"Lyon County",42.8,56,-0.2,43
KS-113,"McPherson County",42.3,56,-0.3,42.6
KS-115,"Marion County",42.3,50,-0.6,42.9
KS-117,"Marshall County",39.2,48,-1.0,40.2
KS-119,"Meade County",41.9,37,-1.6,43.5
KS-121,"Miami County",43.0,52,-0.6,43.6
KS-123,"Mitchell County",39.7,46,-0.8,40.5
KS-125,"Montgomery County",45.3,50,-1.2,46.5
KS-127,"Morris County",41.9,54,-0.2,42.1
KS-129,"Morton County",40.6,30,-2.0,42.6
KS-131,"Nemaha County",39.2,47,-1.1,40.3
KS-133,"Neosho County",45.3,54,-0.5,45.8
KS-135,"Ness County",39.8,35,-1.7,41.5
KS-137,"Norton County",37.9,42,-1.1,39
KS-139,"Osage County",43.2,58,0.2,43
KS-141,"Osborne County",39.6,44,-0.9,40.5
KS-143,"Ottawa County",41.1,51,-0.5,41.6
KS-145,"Pawnee County",40.7,42,-1.2,41.9
KS-147,"Phillips County",38.3,36,-1.4,39.7
KS-149,"Pottawatomie County",41.0,53,-0.4,41.4
KS-151,"Pratt County",42.9,53,-0.3,43.2
KS-153,"Rawlins County",37.5,40,-0.9,38.4
KS-155,"Reno County",42.3,46,-1.0,43.3
KS-157,"Republic County",39.0,52,-0.7,39.7
KS-159,"Rice County",41.6,48,-0.9,42.5
KS-161,"Riley County",41.6,57,0.0,41.6
KS-163,"Rooks County",39.2,36,-1.4,40.6
KS-165,"Rush County",39.6,34,-1.9,41.5
KS-167,"Russell County",40.6,49,-0.8,41.4
KS-169,"Saline County",42.0,57,-0.2,42.2
KS-171,"Scott County",39.1,45,-0.8,39.9
KS-173,"Sedgwick County",43.8,52,-0.5,44.3
KS-175,"Seward County",41.3,33,-1.7,43
KS-177,"Shawnee County",42.4,56,-0.1,42.5
KS-179,"Sheridan County",37.9,41,-1.2,39.1
KS-181,"Sherman County",37.4,46,-0.7,38.1
KS-183,"Smith County",38.4,39,-1.3,39.7
KS-185,"Stafford County",41.2,43,-1.3,42.5
KS-187,"Stanton County",39.9,30,-2.0,41.9
KS-189,"Stevens County",40.7,34,-1.9,42.6
KS-191,"Sumner County",44.8,53,-0.4,45.2
KS-193,"Thomas County",37.5,40,-1.1,38.6
KS-195,"Trego County",39.2,33,-1.6,40.8
KS-197,"Wabaunsee County",42.3,59,0.2,42.1
KS-199,"Wallace County",38.6,51,-0.2,38.8
KS-201,"Washington County",39.3,51,-0.7,40
KS-203,"Wichita County",38.8,43,-0.8,39.6
KS-205,"Wilson County",45.0,53,-0.8,45.8
KS-207,"Woodson County",44.2,52,-0.6,44.8
KS-209,"Wyandotte County",42.6,53,-0.2,42.8
KY-001,"Adair County",47.7,93,2.2,45.5
KY-003,"Allen County",48.7,88,1.8,46.9
KY-005,"Anderson County",46.6,92,2.2,44.4
KY-007,"Ballard County",47.5,77,0.9,46.6
KY-009,"Barren County",48.7,90,2.2,46.5
KY-011,"Bath County",46.7,98,2.5,44.2
KY-013,"Bell County",46.8,93,2.2,44.6
KY-015,"Boone County",45.5,96,2.1,43.4
KY-017,"Bourbon County",46.1,94,2.2,43.9
KY-019,"Boyd County",47.1,106,3.0,44.1
KY-021,"Boyle County",46.6,90,1.8,44.8
KY-023,"Bracken County",45.1,91,1.8,43.3
KY-025,"Breathitt County",47.9,99,2.5,45.4
KY-027,"Breckinridge County",45.6,72,0.3,45.3
KY-029,"Bullitt County",47.0,89,1.9,45.1
KY-031,"Butler County",48.7,92,2.2,46.5
KY-033,"Caldwell County",47.4,75,0.7,46.7
KY-035,"Calloway County",47.1,64,-0.2,47.3
KY-037,"Campbell County",45.4,93,1.9,43.5
KY-039,"Carlisle County",47.3,73,0.5,46.8
KY-041,"Carroll County",46.0,92,2.1,43.9
KY-043,"Carter County",46.4,104,3.0,43.4
KY-045,"Casey County",46.6,88,1.7,44.9
KY-047,"Christian County",48.4,89,1.5,46.9
KY-049,"Clark County",46.6,94,2.1,44.5
KY-051,"Clay County",47.1,89,1.9,45.2
KY-053,"Clinton County",47.9,90,2.1,45.8
KY-055,"Crittenden County",46.4,67,0.2,46.2
KY-057,"Cumberland County",48.6,93,2.2,46.4
KY-059,"Daviess County",46.2,69,0.2,46
KY-061,"Edmonson County",48.6,92,2.3,46.3
KY-063,"Elliott County",46.8,105,3.0,43.8
KY-065,"Estill County",47.3,90,1.9,45.4
KY-067,"Fayette County",46.5,94,2.4,44.1
KY-069,"Fleming County",45.8,95,2.1,43.7
KY-071,"Floyd County",48.2,99,2.7,45.5
KY-073,"Franklin County",46.6,94,2.4,44.2
KY-075,"Fulton County",46.8,63,-0.5,47.3
KY-077,"Gallatin County",46.0,94,2.2,43.8
KY-079,"Garrard County",46.8,87,1.7,45.1
KY-081,"Grant County",45.7,95,2.1,43.6
KY-083,"Graves County",46.8,63,-0.2,47
KY-085,"Grayson County",47.1,86,1.5,45.6
KY-087,"Green County",48.1,93,2.3,45.8
KY-089,"Greenup County",46.2,102,2.8,43.4
KY-091,"Hancock County",45.5,60,-0.3,45.8
KY-093,"Hardin County",46.7,87,1.7,45
KY-095,"Harlan County",46.0,94,2.2,43.8
KY-097,"Harrison County",45.7,93,2.0,43.7
KY-099,"Hart County",48.2,94,2.3,45.9
KY-101,"Henderson County",46.1,67,0.2,45.9
KY-103,"Henry County",45.8,90,2.0,43.8
KY-105,"Hickman County",46.7,63,-0.4,47.1
KY-107,"Hopkins County",47.9,82,1.3,46.6
KY-109,"Jackson County",46.5,86,1.7,44.8
KY-111,"Jefferson County",46.5,86,1.6,44.9
KY-113,"Jessamine County",46.9,93,2.3,44.6
KY-115,"Johnson County",47.5,102,2.7,44.8
KY-117,"Kenton County",45.4,94,2.0,43.4
KY-119,"Knott County",47.5,99,2.5,45
KY-121,"Knox County",47.0,90,1.9,45.1
KY-123,"Larue County",47.2,92,2.0,45.2
KY-125,"Laurel County",46.7,84,1.7,45
KY-127,"Lawrence County",47.3,105,2.9,44.4
KY-129,"Lee County",47.6,91,2.0,45.6
KY-131,"Leslie County",47.0,94,2.2,44.8
KY-133,"Letcher County",46.7,94,2.3,44.4
KY-135,"Lewis County",45.5,97,2.2,43.3
KY-137,"Lincoln County",46.3,84,1.5,44.8
KY-139,"Livingston County",46.6,66,0.1,46.5
KY-141,"Logan County",48.5,88,1.6,46.9
KY-143,"Lyon County",47.3,69,0.3,47
KY-145,"McCracken County",47.2,70,0.6,46.6
KY-147,"McCreary County",46.4,82,1.4,45
KY-149,"McLean County",47.4,78,1.1,46.3
KY-151,"Madison County",47.0,89,1.8,45.2
KY-153,"Magoffin County",47.6,102,2.8,44.8
KY-155,"Marion County",47.1,91,2.0,45.1
KY-157,"Marshall County",47.1,65,0.0,47.1
KY-159,"Martin County",48.0,101,2.7,45.3
KY-161,"Mason County",44.9,88,1.6,43.3
KY-163,"Meade County",45.7,75,0.8,44.9
KY-165,"Menifee County",47.0,100,2.6,44.4
KY-167,"Mercer County",46.8,93,2.1,44.7
KY-169,"Metcalfe County",48.2,96,2.3,45.9
KY-171,"Monroe County",48.5,90,2.0,46.5
KY-173,"Montgomery County",46.5,97,2.3,44.2
KY-175,"Morgan County",47.2,102,2.8,44.4
KY-177,"Muhlenberg County",48.5,89,1.8,46.7
KY-179,"Nelson County",47.0,88,2.0,45
KY-181,"Nicholas County",45.8,93,2.1,43.7
KY-183,"Ohio County",47.4,86,1.4,46
KY-185,"Oldham County",45.4,86,1.4,44
KY-187,"Owen County",46.1,95,2.3,43.8
KY-189,"Owsley County",47.6,91,2.0,45.6
KY-191,"Pendleton County",45.6,94,2.0,43.6
KY-193,"Perry County",47.5,99,2.4,45.1
KY-195,"Pike County",48.2,100,2.8,45.4
KY-197,"Powell County",47.2,91,2.2,45
KY-199,"Pulaski County",46.8,83,1.6,45.2
KY-201,"Robertson County",45.3,89,1.8,43.5
