April 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 128 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
MO-213,"Taney County",55.0,34,-1.6,56.6
MO-215,"Texas County",54.3,47,-0.8,55.1
MO-217,"Vernon County",54.5,32,-1.7,56.2
MO-219,"Warren County",53.3,54,-0.5,53.8
MO-221,"Washington County",53.6,45,-0.9,54.5
MO-223,"Wayne County",54.1,19,-2.7,56.8
MO-225,"Webster County",53.1,39,-1.3,54.4
MO-227,"Worth County",48.1,25,-2.5,50.6
MO-229,"Wright County",53.6,39,-1.2,54.8
MO-510,"St. Louis City",55.1,53,-0.3,55.4
MT-001,"Beaverhead County",30.1,7,-4.7,34.8
MT-003,"Big Horn County",37.6,6,-5.5,43.1
MT-005,"Blaine County",36.2,9,-5.9,42.1
MT-007,"Broadwater County",34.9,6,-5.7,40.6
MT-009,"Carbon County",34.8,10,-4.8,39.6
MT-011,"Carter County",36.7,9,-5.7,42.4
MT-013,"Cascade County",35.0,6,-5.9,40.9
MT-015,"Chouteau County",37.3,8,-5.5,42.8
MT-017,"Custer County",38.3,6,-5.8,44.1
MT-019,"Daniels County",34.1,14,-5.9,40
MT-021,"Dawson County",36.4,7,-6.5,42.9
MT-023,"Deer Lodge County",30.0,8,-4.9,34.9
MT-025,"Fallon County",35.7,3,-6.8,42.5
MT-027,"Fergus County",36.0,5,-6.3,42.3
MT-029,"Flathead County",33.2,7,-4.8,38
MT-031,"Gallatin County",32.2,7,-4.8,37
MT-033,"Garfield County",37.3,6,-6.0,43.3
MT-035,"Glacier County",32.9,16,-4.0,36.9
MT-037,"Golden Valley County",35.4,4,-6.8,42.2
MT-039,"Granite County",31.5,6,-4.9,36.4
MT-041,"Hill County",36.0,11,-5.6,41.6
MT-043,"Jefferson County",32.8,7,-5.0,37.8
MT-045,"Judith Basin County",32.7,6,-6.3,39
MT-047,"Lake County",36.8,3,-5.0,41.8
MT-049,"Lewis and Clark County",33.0,7,-5.3,38.3
MT-051,"Liberty County",35.5,10,-5.4,40.9
MT-053,"Lincoln County",35.0,2,-5.0,40
MT-055,"McCone County",37.1,11,-5.8,42.9
MT-057,"Madison County",31.7,7,-4.9,36.6
MT-059,"Meagher County",31.3,7,-5.4,36.7
MT-061,"Mineral County",34.7,2,-5.1,39.8
MT-063,"Missoula County",34.4,3,-4.9,39.3
MT-065,"Musselshell County",37.1,4,-6.8,43.9
MT-067,"Park County",31.2,11,-4.4,35.6
MT-069,"Petroleum County",38.3,4,-6.4,44.7
MT-071,"Phillips County",37.3,9,-5.9,43.2
MT-073,"Pondera County",35.2,14,-4.4,39.6
MT-075,"Powder River County",38.6,9,-5.1,43.7
MT-077,"Powell County",32.0,7,-5.0,37
MT-079,"Prairie County",37.0,4,-6.4,43.4
MT-081,"Ravalli County",33.0,4,-5.2,38.2
MT-083,"Richland County",36.2,8,-6.6,42.8
MT-085,"Roosevelt County",35.8,10,-6.3,42.1
MT-087,"Rosebud County",37.5,4,-6.4,43.9
MT-089,"Sanders County",35.4,1,-5.8,41.2
MT-091,"Sheridan County",34.6,11,-6.1,40.7
MT-093,"Silver Bow County",31.2,9,-4.9,36.1
MT-095,"Stillwater County",34.6,5,-6.3,40.9
MT-097,"Sweet Grass County",33.6,5,-5.7,39.3
MT-099,"Teton County",34.3,11,-5.0,39.3
MT-101,"Toole County",36.2,17,-4.5,40.7
MT-103,"Treasure County",37.5,4,-7.1,44.6
MT-105,"Valley County",36.3,13,-5.5,41.8
MT-107,"Wheatland County",33.6,4,-6.4,40
MT-109,"Wibaux County",35.6,3,-7.2,42.8
MT-111,"Yellowstone County",37.8,3,-6.9,44.7
NE-001,"Adams County",50.1,68,0.4,49.7
NE-003,"Antelope County",46.3,39,-1.6,47.9
NE-005,"Arthur County",45.6,48,-0.6,46.2
NE-007,"Banner County",43.0,39,-1.4,44.4
NE-009,"Blaine County",46.2,38,-1.3,47.5
NE-011,"Boone County",47.4,52,-0.5,47.9
NE-013,"Box Butte County",42.4,35,-1.7,44.1
NE-015,"Boyd County",45.3,28,-2.4,47.7
NE-017,"Brown County",44.6,29,-2.2,46.8
NE-019,"Buffalo County",49.0,61,0.2,48.8
NE-021,"Burt County",47.0,31,-2.3,49.3
NE-023,"Butler County",47.9,38,-1.5,49.4
NE-025,"Cass County",49.1,32,-1.8,50.9
NE-027,"Cedar County",45.0,27,-2.6,47.6
NE-029,"Chase County",48.6,66,0.2,48.4
NE-031,"Cherry County",43.3,29,-2.1,45.4
NE-033,"Cheyenne County",44.3,36,-1.4,45.7
NE-035,"Clay County",50.2,60,0.2,50
NE-037,"Colfax County",48.4,51,-0.6,49
NE-039,"Cuming County",46.7,33,-2.1,48.8
NE-041,"Custer County",47.2,55,-0.3,47.5
NE-043,"Dakota County",45.8,28,-2.6,48.4
NE-045,"Dawes County",42.0,25,-2.9,44.9
NE-047,"Dawson County",48.8,58,-0.1,48.9
NE-049,"Deuel County",46.5,48,-0.8,47.3
NE-051,"Dixon County",45.0,24,-3.0,48
NE-053,"Dodge County",48.0,37,-1.6,49.6
NE-055,"Douglas County",49.1,38,-1.3,50.4
NE-057,"Dundy County",48.8,55,-0.4,49.2
NE-059,"Fillmore County",50.1,51,-0.2,50.3
NE-061,"Franklin County",51.0,68,0.4,50.6
NE-063,"Frontier County",49.8,69,0.5,49.3
NE-065,"Furnas County",50.5,56,-0.2,50.7
NE-067,"Gage County",49.8,39,-1.5,51.3
NE-069,"Garden County",45.4,53,-0.5,45.9
NE-071,"Garfield County",45.8,41,-1.1,46.9
NE-073,"Gosper County",49.5,54,-0.2,49.7
NE-075,"Grant County",43.9,42,-1.3,45.2
NE-077,"Greeley County",46.8,44,-1.0,47.8
NE-079,"Hall County",49.7,63,0.4,49.3
NE-081,"Hamilton County",49.9,59,0.2,49.7
NE-083,"Harlan County",50.9,59,0.2,50.7
NE-085,"Hayes County",48.4,57,-0.3,48.7
NE-087,"Hitchcock County",49.4,56,-0.5,49.9
NE-089,"Holt County",44.6,27,-2.5,47.1
NE-091,"Hooker County",43.4,29,-2.7,46.1
NE-093,"Howard County",48.5,51,-0.4,48.9
NE-095,"Jefferson County",51.2,60,0.1,51.1
NE-097,"Johnson County",49.4,30,-2.1,51.5
NE-099,"Kearney County",49.7,65,0.3,49.4
NE-101,"Keith County",46.8,45,-0.9,47.7
NE-103,"Keya Paha County",43.8,27,-2.7,46.5
NE-105,"Kimball County",42.6,40,-1.1,43.7
NE-107,"Knox County",45.5,27,-2.4,47.9
NE-109,"Lancaster County",49.0,36,-1.6,50.6
NE-111,"Lincoln County",47.8,58,-0.2,48
NE-113,"Logan County",46.2,43,-0.9,47.1
NE-115,"Loup County",46.1,45,-0.9,47
NE-117,"McPherson County",45.4,41,-1.2,46.6
NE-119,"Madison County",47.3,40,-1.1,48.4
NE-121,"Merrick County",49.4,55,0.0,49.4
NE-123,"Morrill County",44.8,44,-0.7,45.5
NE-125,"Nance County",48.6,55,-0.2,48.8
NE-127,"Nemaha County",50.3,35,-1.6,51.9
NE-129,"Nuckolls County",50.9,67,0.3,50.6
NE-131,"Otoe County",49.4,30,-2.0,51.4
NE-133,"Pawnee County",49.7,29,-2.1,51.8
NE-135,"Perkins County",47.5,55,-0.3,47.8
NE-137,"Phelps County",49.6,63,0.1,49.5
NE-139,"Pierce County",45.9,32,-2.0,47.9
NE-141,"Platte County",48.3,53,-0.4,48.7
NE-143,"Polk County",48.6,46,-0.9,49.5
NE-145,"Red Willow County",50.5,66,0.4,50.1
NE-147,"Richardson County",50.8,40,-1.4,52.2
NE-149,"Rock County",43.8,27,-2.8,46.6
NE-151,"Saline County",49.5,44,-1.1,50.6
NE-153,"Sarpy County",49.3,35,-1.4,50.7
NE-155,"Saunders County",48.7,38,-1.3,50
NE-157,"Scotts Bluff County",44.3,40,-1.3,45.6
NE-159,"Seward County",48.4,38,-1.7,50.1
NE-161,"Sheridan County",42.0,30,-2.3,44.3
NE-163,"Sherman County",48.1,58,-0.2,48.3
NE-165,"Sioux County",40.7,25,-2.7,43.4
NE-167,"Stanton County",47.4,42,-1.1,48.5
NE-169,"Thayer County",51.2,67,0.3,50.9
NE-171,"Thomas County",45.2,31,-1.9,47.1
NE-173,"Thurston County",46.0,29,-2.5,48.5
NE-175,"Valley County",46.7,47,-0.7,47.4
NE-177,"Washington County",48.2,35,-1.8,50
NE-179,"Wayne County",45.8,31,-2.1,47.9
NE-181,"Webster County",51.0,66,0.3,50.7
NE-183,"Wheeler County",46.5,45,-0.8,47.3
NE-185,"York County",49.1,46,-1.0,50.1
NV-001,"Churchill County",48.0,63,-0.1,48.1
NV-003,"Clark County",63.8,104,3.3,60.5
NV-005,"Douglas County",44.8,71,0.3,44.5
NV-007,"Elko County",40.0,39,-1.6,41.6
NV-009,"Esmeralda County",51.5,98,3.0,48.5
NV-011,"Eureka County",42.5,74,0.3,42.2
NV-013,"Humboldt County",43.6,44,-1.6,45.2
NV-015,"Lander County",43.7,61,-0.1,43.8
NV-017,"Lincoln County",53.1,90,2.1,51
NV-019,"Lyon County",47.7,67,0.1,47.6
NV-021,"Mineral County",48.0,89,2.0,46
NV-023,"Nye County",50.3,94,2.6,47.7
NV-027,"Pershing County",46.2,55,-0.8,47
NV-029,"Storey County",46.2,71,0.4,45.8
NV-031,"Washoe County",43.8,48,-1.1,44.9
NV-033,"White Pine County",42.7,77,1.1,41.6
NV-510,"Carson City",46.2,75,0.5,45.7
NH-001,"Belknap County",44.2,95,1.9,42.3
NH-003,"Carroll County",42.6,98,2.1,40.5
NH-005,"Cheshire County",43.7,80,1.3,42.4
NH-007,"Coos County",38.3,86,1.6,36.7
NH-009,"Grafton County",40.9,89,1.7,39.2
NH-011,"Hillsborough County",45.9,100,2.3,43.6
NH-013,"Merrimack County",44.7,100,2.1,42.6
NH-015,"Rockingham County",46.4,97,2.3,44.1
NH-017,"Strafford County",44.6,89,1.6,43
NH-019,"Sullivan County",42.7,91,1.8,40.9
NJ-001,"Atlantic County",52.0,92,2.1,49.9
NJ-003,"Bergen County",50.5,80,1.4,49.1
NJ-005,"Burlington County",52.1,85,1.5,50.6
NJ-007,"Camden County",52.8,87,1.6,51.2
NJ-009,"Cape May County",52.1,94,2.2,49.9
NJ-011,"Cumberland County",52.3,88,1.6,50.7
NJ-013,"Essex County",50.9,81,1.5,49.4
NJ-015,"Gloucester County",52.8,85,1.4,51.4
NJ-017,"Hudson County",51.8,85,1.7,50.1
NJ-019,"Hunterdon County",49.7,86,1.7,48
NJ-021,"Mercer County",51.2,83,1.4,49.8
NJ-023,"Middlesex County",51.7,87,2.0,49.7
NJ-025,"Monmouth County",51.7,92,2.2,49.5
NJ-027,"Morris County",48.9,80,1.4,47.5
NJ-029,"Ocean County",51.4,92,2.1,49.3
NJ-031,"Passaic County",49.0,79,1.3,47.7
NJ-033,"Salem County",52.6,79,1.1,51.5
NJ-035,"Somerset County",50.7,86,1.8,48.9
NJ-037,"Sussex County",47.6,80,1.1,46.5
NJ-039,"Union County",51.6,87,1.9,49.7
NJ-041,"Warren County",48.4,82,1.5,46.9
NM-001,"Bernalillo County",54.7,119,4.0,50.7
NM-003,"Catron County",49.0,117,3.5,45.5
NM-005,"Chaves County",62.9,124,5.5,57.4
NM-006,"Cibola County",48.9,109,2.8,46.1
NM-007,"Colfax County",46.9,103,2.4,44.5
NM-009,"Curry County",59.2,120,4.5,54.7
NM-011,"De Baca County",61.0,123,5.3,55.7
NM-013,"Dona Ana County",64.4,124,5.3,59.1
NM-015,"Eddy County",65.0,119,4.4,60.6
NM-017,"Grant County",57.2,122,4.5,52.7
NM-019,"Guadalupe County",57.0,119,4.4,52.6
NM-021,"Harding County",54.7,107,2.8,51.9
NM-023,"Hidalgo County",61.2,118,3.9,57.3
NM-025,"Lea County",64.0,119,4.5,59.5
NM-027,"Lincoln County",57.1,123,5.2,51.9
NM-028,"Los Alamos County",48.0,117,3.9,44.1
NM-029,"Luna County",63.1,123,4.9,58.2
NM-031,"McKinley County",48.8,109,2.8,46
NM-033,"Mora County",48.7,119,3.9,44.8
NM-035,"Otero County",60.1,119,4.6,55.5
NM-037,"Quay County",59.1,112,3.7,55.4
NM-039,"Rio Arriba County",45.0,105,2.3,42.7
NM-041,"Roosevelt County",60.8,121,4.9,55.9
NM-043,"Sandoval County",50.7,113,3.2,47.5
NM-045,"San Juan County",51.2,107,2.6,48.6
NM-047,"San Miguel County",53.8,114,3.8,50
NM-049,"Santa Fe County",50.2,116,3.7,46.5
NM-051,"Sierra County",60.3,122,5.0,55.3
NM-053,"Socorro County",56.5,121,4.8,51.7
NM-055,"Taos County",43.6,113,3.2,40.4
NM-057,"Torrance County",51.9,119,4.1,47.8
NM-059,"Union County",51.3,90,1.6,49.7
NM-061,"Valencia County",57.1,119,4.4,52.7
NY-001,"Albany County",46.1,81,1.2,44.9
NY-003,"Allegany County",44.5,81,1.4,43.1
NY-005,"Bronx County",51.4,82,1.6,49.8
NY-007,"Broome County",43.5,47,-0.6,44.1
NY-009,"Cattaraugus County",44.6,85,1.6,43
NY-011,"Cayuga County",44.6,76,1.0,43.6
NY-013,"Chautauqua County",44.8,74,1.0,43.8
NY-015,"Chemung County",45.3,79,1.0,44.3
NY-017,"Chenango County",42.3,48,-0.5,42.8
NY-019,"Clinton County",42.4,96,2.1,40.3
NY-021,"Columbia County",47.2,82,1.5,45.7
NY-023,"Cortland County",42.3,54,0.0,42.3
NY-025,"Delaware County",42.1,60,-0.1,42.2
NY-027,"Dutchess County",47.9,82,1.4,46.5
NY-029,"Erie County",45.0,79,1.4,43.6
NY-031,"Essex County",39.8,74,1.0,38.8
NY-033,"Franklin County",40.5,86,1.7,38.8
NY-035,"Fulton County",43.0,70,0.7,42.3
NY-037,"Genesee County",44.7,72,1.0,43.7
NY-039,"Greene County",44.6,79,1.3,43.3
NY-041,"Hamilton County",39.2,70,1.1,38.1
NY-043,"Herkimer County",40.8,64,0.5,40.3
NY-045,"Jefferson County",43.8,83,1.6,42.2
NY-047,"Kings County",51.7,84,1.7,50
NY-049,"Lewis County",41.5,83,1.5,40
NY-051,"Livingston County",45.6,80,1.5,44.1
NY-053,"Madison County",42.7,61,0.2,42.5
NY-055,"Monroe County",45.4,76,1.2,44.2
NY-057,"Montgomery County",44.7,60,0.2,44.5
NY-059,"Nassau County",50.6,86,1.9,48.7
NY-061,"New York County",51.7,84,1.7,50
NY-063,"Niagara County",44.8,70,1.0,43.8
NY-065,"Oneida County",43.0,66,0.5,42.5
NY-067,"Onondaga County",44.2,69,0.6,43.6
NY-069,"Ontario County",45.1,81,1.2,43.9
NY-071,"Orange County",47.4,76,0.8,46.6
NY-073,"Orleans County",44.9,75,1.2,43.7
NY-075,"Oswego County",44.1,76,1.1,43
NY-077,"Otsego County",41.7,54,-0.6,42.3
NY-079,"Putnam County",48.2,82,1.3,46.9
NY-081,"Queens County",51.2,83,1.6,49.6
NY-083,"Rensselaer County",45.7,79,1.3,44.4
NY-085,"Richmond County",52.0,87,1.9,50.1
NY-087,"Rockland County",49.5,80,1.4,48.1
NY-089,"St. Lawrence County",42.6,88,1.8,40.8
NY-091,"Saratoga County",45.0,78,1.2,43.8
NY-093,"Schenectady County",45.7,73,1.1,44.6
NY-095,"Schoharie County",43.0,64,0.2,42.8
NY-097,"Schuyler County",44.7,79,1.0,43.7
NY-099,"Seneca County",45.4,74,0.8,44.6
NY-101,"Steuben County",44.5,79,1.1,43.4
NY-103,"Suffolk County",48.8,93,2.1,46.7
NY-105,"Sullivan County",44.6,75,0.8,43.8
NY-107,"Tioga County",44.3,67,0.2,44.1
NY-109,"Tompkins County",44.2,74,0.6,43.6
NY-111,"Ulster County",45.5,76,1.1,44.4
NY-113,"Warren County",42.0,71,0.9,41.1
NY-115,"Washington County",44.5,70,0.8,43.7
NY-117,"Wayne County",44.7,70,0.8,43.9
NY-119,"Westchester County",49.9,84,1.8,48.1
NY-121,"Wyoming County",44.1,77,1.4,42.7
NY-123,"Yates County",45.0,77,1.1,43.9
NC-001,"Alamance County",58.5,80,0.8,57.7
NC-003,"Alexander County",57.0,69,0.4,56.6
NC-005,"Alleghany County",51.3,82,0.9,50.4
NC-007,"Anson County",61.9,88,1.5,60.4
NC-009,"Ashe County",49.4,64,0.2,49.2
NC-011,"Avery County",48.8,72,0.6,48.2
NC-013,"Beaufort County",61.5,95,1.6,59.9
NC-015,"Bertie County",60.4,102,1.9,58.5
NC-017,"Bladen County",61.9,77,0.8,61.1
NC-019,"Brunswick County",62.3,84,1.1,61.2
NC-021,"Buncombe County",52.7,63,0.1,52.6
NC-023,"Burke County",56.6,67,0.2,56.4
NC-025,"Cabarrus County",60.5,89,1.7,58.8
NC-027,"Caldwell County",56.5,74,0.6,55.9
NC-029,"Camden County",58.8,86,1.4,57.4
NC-031,"Carteret County",61.7,94,1.2,60.5
NC-033,"Caswell County",58.2,82,1.0,57.2
NC-035,"Catawba County",57.9,75,0.5,57.4
NC-037,"Chatham County",60.0,88,1.3,58.7
NC-039,"Cherokee County",54.2,36,-1.3,55.5
NC-041,"Chowan County",60.4,97,1.7,58.7
NC-043,"Clay County",53.3,54,-0.5,53.8
NC-045,"Cleveland County",58.9,79,0.6,58.3
NC-047,"Columbus County",62.1,78,0.8,61.3
NC-049,"Craven County",61.4,91,1.3,60.1
NC-051,"Cumberland County",61.9,83,1.0,60.9
NC-053,"Currituck County",58.5,87,1.3,57.2
NC-055,"Dare County",59.7,85,1.0,58.7
NC-057,"Davidson County",58.3,76,0.7,57.6
NC-059,"Davie County",57.7,77,0.9,56.8
NC-061,"Duplin County",61.2,80,0.9,60.3
NC-063,"Durham County",58.9,83,1.1,57.8
NC-065,"Edgecombe County",60.1,89,1.3,58.8
NC-067,"Forsyth County",57.9,85,1.4,56.5
NC-069,"Franklin County",59.0,88,1.4,57.6
NC-071,"Gaston County",60.0,83,1.4,58.6
NC-073,"Gates County",59.3,90,1.4,57.9
NC-075,"Graham County",52.3,44,-1.0,53.3
NC-077,"Granville County",57.8,76,0.9,56.9
NC-079,"Greene County",60.6,77,0.8,59.8
NC-081,"Guilford County",57.8,74,0.7,57.1
NC-083,"Halifax County",59.2,92,1.4,57.8
NC-085,"Harnett County",61.2,86,1.2,60
NC-087,"Haywood County",49.5,54,-0.3,49.8
NC-089,"Henderson County",53.8,51,-0.4,54.2
NC-091,"Hertford County",59.5,93,1.5,58
NC-093,"Hoke County",61.9,89,1.4,60.5
NC-095,"Hyde County",61.2,91,1.3,59.9
NC-097,"Iredell County",57.7,75,0.7,57
NC-099,"Jackson County",51.1,56,-0.4,51.5
NC-101,"Johnston County",60.8,84,1.1,59.7
NC-103,"Jones County",61.1,87,1.1,60
NC-105,"Lee County",60.9,91,1.5,59.4
NC-107,"Lenoir County",60.6,73,0.6,60
NC-109,"Lincoln County",58.9,82,1.0,57.9
NC-111,"McDowell County",55.4,59,-0.1,55.5
NC-113,"Macon County",52.4,58,-0.2,52.6
NC-115,"Madison County",53.6,68,0.4,53.2
NC-117,"Martin County",60.8,102,1.9,58.9
NC-119,"Mecklenburg County",60.7,92,1.8,58.9
NC-121,"Mitchell County",50.0,61,0.1,49.9
NC-123,"Montgomery County",61.6,99,2.2,59.4
NC-125,"Moore County",61.6,98,2.0,59.6
NC-127,"Nash County",59.6,88,1.4,58.2
NC-129,"New Hanover County",62.6,90,1.4,61.2
NC-131,"Northampton County",59.1,92,1.4,57.7
NC-133,"Onslow County",61.8,90,1.2,60.6
NC-135,"Orange County",58.4,79,0.9,57.5
NC-137,"Pamlico County",61.9,94,1.4,60.5
NC-139,"Pasquotank County",59.2,91,1.4,57.8
NC-141,"Pender County",62.1,90,1.3,60.8
NC-143,"Perquimans County",59.8,92,1.5,58.3
NC-145,"Person County",57.4,73,0.8,56.6
NC-147,"Pitt County",60.8,83,1.1,59.7
NC-149,"Polk County",57.6,52,-0.3,57.9
NC-151,"Randolph County",59.0,76,0.8,58.2
NC-153,"Richmond County",62.1,93,1.7,60.4
NC-155,"Robeson County",62.4,85,1.0,61.4
NC-157,"Rockingham County",58.2,86,1.3,56.9
NC-159,"Rowan County",58.8,82,1.0,57.8
NC-161,"Rutherford County",58.0,60,0.0,58
NC-163,"Sampson County",61.5,82,1.0,60.5
NC-165,"Scotland County",62.4,94,1.6,60.8
NC-167,"Stanly County",61.4,96,1.9,59.5
NC-169,"Stokes County",57.9,95,1.9,56
NC-171,"Surry County",56.8,92,1.7,55.1
NC-173,"Swain County",50.1,45,-1.0,51.1
NC-175,"Transylvania County",53.2,67,0.1,53.1
NC-177,"Tyrrell County",60.5,95,1.5,59
NC-179,"Union County",61.2,91,1.6,59.6
NC-181,"Vance County",58.1,81,1.2,56.9
NC-183,"Wake County",60.0,88,1.4,58.6
NC-185,"Warren County",58.6,90,1.5,57.1
NC-187,"Washington County",60.9,101,2.0,58.9
NC-189,"Watauga County",49.8,72,0.7,49.1
NC-191,"Wayne County",60.9,81,1.0,59.9
NC-193,"Wilkes County",56.4,83,1.1,55.3
NC-195,"Wilson County",60.6,85,1.3,59.3
NC-197,"Yadkin County",57.6,87,1.6,56
NC-199,"Yancey County",49.7,62,0.0,49.7
ND-001,"Adams County",34.7,5,-7.0,41.7
ND-003,"Barnes County",35.0,9,-6.5,41.5
ND-005,"Benson County",32.6,7,-7.3,39.9
ND-007,"Billings County",34.3,4,-7.9,42.2
ND-009,"Bottineau County",32.2,6,-7.9,40.1
ND-011,"Bowman County",34.6,4,-7.3,41.9
ND-013,"Burke County",30.6,5,-9.0,39.6
ND-015,"Burleigh County",34.0,8,-7.8,41.8
ND-017,"Cass County",35.5,10,-6.9,42.4
ND-019,"Cavalier County",30.9,10,-7.2,38.1
ND-021,"Dickey County",35.2,7,-7.4,42.6
ND-023,"Divide County",32.1,8,-7.7,39.8
ND-025,"Dunn County",33.8,4,-8.0,41.8
ND-027,"Eddy County",32.3,6,-8.1,40.4
ND-029,"Emmons County",35.1,7,-7.8,42.9
ND-031,"Foster County",32.4,6,-8.2,40.6
ND-033,"Golden Valley County",35.0,3,-7.5,42.5
ND-035,"Grand Forks County",32.8,6,-8.3,41.1
ND-037,"Grant County",35.0,4,-7.2,42.2
ND-039,"Griggs County",32.6,7,-7.8,40.4
ND-041,"Hettinger County",34.2,4,-7.4,41.6
ND-043,"Kidder County",33.2,7,-7.9,41.1
ND-045,"LaMoure County",35.0,7,-7.1,42.1
ND-047,"Logan County",33.9,8,-7.5,41.4
ND-049,"McHenry County",33.0,7,-8.3,41.3
ND-051,"McIntosh County",34.3,6,-7.5,41.8
ND-053,"McKenzie County",34.2,5,-8.0,42.2
ND-055,"McLean County",33.2,7,-8.3,41.5
ND-057,"Mercer County",33.9,6,-8.2,42.1
ND-059,"Morton County",34.4,4,-7.8,42.2
ND-061,"Mountrail County",31.8,5,-8.7,40.5
ND-063,"Nelson County",31.7,8,-7.9,39.6
ND-065,"Oliver County",33.4,3,-8.7,42.1
ND-067,"Pembina County",32.8,9,-6.9,39.7
ND-069,"Pierce County",32.4,8,-7.4,39.8
ND-071,"Ramsey County",32.0,7,-7.6,39.6
ND-073,"Ransom County",36.2,10,-6.4,42.6
ND-075,"Renville County",31.6,5,-9.1,40.7
ND-077,"Richland County",36.6,9,-6.4,43
ND-079,"Rolette County",31.5,10,-6.7,38.2
ND-081,"Sargent County",35.8,7,-7.2,43
ND-083,"Sheridan County",32.9,8,-7.9,40.8
ND-085,"Sioux County",35.4,6,-7.7,43.1
ND-087,"Slope County",34.5,3,-7.6,42.1
ND-089,"Stark County",34.0,4,-7.9,41.9
ND-091,"Steele County",32.6,7,-8.4,41
ND-093,"Stutsman County",33.8,8,-7.4,41.2
ND-095,"Towner County",31.9,10,-6.6,38.5
ND-097,"Traill County",34.0,6,-8.0,42
ND-099,"Walsh County",32.4,8,-7.5,39.9
ND-101,"Ward County",32.2,6,-8.8,41
ND-103,"Wells County",32.2,6,-8.2,40.4
ND-105,"Williams County",33.5,8,-7.5,41
OH-001,"Adams County",50.7,34,-1.5,52.2
OH-003,"Allen County",47.6,43,-1.0,48.6
OH-005,"Ashland County",46.9,57,-0.2,47.1
OH-007,"Ashtabula County",46.1,71,0.9,45.2
OH-009,"Athens County",50.6,44,-0.8,51.4
OH-011,"Auglaize County",47.1,30,-1.7,48.8
OH-013,"Belmont County",47.9,31,-1.6,49.5
OH-015,"Brown County",50.1,31,-1.6,51.7
OH-017,"Butler County",50.7,47,-0.6,51.3
OH-019,"Carroll County",48.2,62,0.4,47.8
OH-021,"Champaign County",47.9,35,-1.3,49.2
OH-023,"Clark County",49.0,47,-0.8,49.8
OH-025,"Clermont County",50.8,36,-1.2,52
OH-027,"Clinton County",49.0,32,-1.5,50.5
OH-029,"Columbiana County",47.5,59,0.1,47.4
OH-031,"Coshocton County",48.8,56,-0.1,48.9
OH-033,"Crawford County",47.6,59,0.1,47.5
OH-035,"Cuyahoga County",47.5,66,0.6,46.9
OH-037,"Darke County",48.3,40,-0.9,49.2
OH-039,"Defiance County",46.6,39,-1.3,47.9
OH-041,"Delaware County",48.7,42,-0.8,49.5
OH-043,"Erie County",47.0,55,-0.6,47.6
OH-045,"Fairfield County",49.4,39,-1.1,50.5
OH-047,"Fayette County",48.7,32,-1.5,50.2
OH-049,"Franklin County",49.8,42,-0.8,50.6
OH-051,"Fulton County",46.8,52,-0.5,47.3
OH-053,"Gallia County",52.1,44,-0.8,52.9
OH-055,"Geauga County",46.1,67,0.7,45.4
OH-057,"Greene County",49.8,50,-0.6,50.4
OH-059,"Guernsey County",49.6,55,-0.1,49.7
OH-061,"Hamilton County",51.5,43,-0.8,52.3
OH-063,"Hancock County",48.9,69,0.7,48.2
OH-065,"Hardin County",48.7,65,0.4,48.3
OH-067,"Harrison County",48.2,48,-0.5,48.7
OH-069,"Henry County",47.7,56,-0.3,48
OH-071,"Highland County",49.1,29,-1.8,50.9
OH-073,"Hocking County",49.6,39,-1.1,50.7
OH-075,"Holmes County",47.8,55,-0.1,47.9
OH-077,"Huron County",46.8,51,-0.7,47.5
OH-079,"Jackson County",51.1,44,-0.7,51.8
OH-081,"Jefferson County",48.2,48,-0.8,49
OH-083,"Knox County",47.6,47,-0.5,48.1
OH-085,"Lake County",46.2,66,0.5,45.7
OH-087,"Lawrence County",52.7,47,-0.5,53.2
OH-089,"Licking County",48.6,43,-0.8,49.4
OH-091,"Logan County",47.1,36,-1.4,48.5
OH-093,"Lorain County",46.9,54,-0.6,47.5
OH-095,"Lucas County",48.5,68,0.6,47.9
OH-097,"Madison County",48.9,40,-1.0,49.9
OH-099,"Mahoning County",46.7,57,0.0,46.7
OH-101,"Marion County",48.4,53,-0.3,48.7
OH-103,"Medina County",47.4,62,0.1,47.3
OH-105,"Meigs County",51.6,45,-0.7,52.3
OH-107,"Mercer County",47.5,38,-1.3,48.8
OH-109,"Miami County",49.2,43,-0.7,49.9
OH-111,"Monroe County",48.7,31,-1.6,50.3
OH-113,"Montgomery County",50.5,57,-0.1,50.6
OH-115,"Morgan County",50.0,42,-0.8,50.8
OH-117,"Morrow County",47.5,52,-0.4,47.9
OH-119,"Muskingum County",49.9,57,0.0,49.9
OH-121,"Noble County",50.0,49,-0.4,50.4
OH-123,"Ottawa County",47.7,58,-0.3,48
OH-125,"Paulding County",46.8,33,-1.7,48.5
OH-127,"Perry County",49.4,42,-0.7,50.1
OH-129,"Pickaway County",49.8,36,-1.4,51.2
OH-131,"Pike County",50.8,40,-1.0,51.8
OH-133,"Portage County",47.2,71,1.0,46.2
OH-135,"Preble County",48.8,37,-1.0,49.8
OH-137,"Putnam County",47.8,52,-0.7,48.5
OH-139,"Richland County",47.0,59,0.1,46.9
OH-141,"Ross County",50.2,38,-1.3,51.5
